Time,AccelerometerX,AccelerometerY,AccelerometerZ
83.616496,0.863,-10.066,1.292
83.626171,0.863,-10.105,1.285
83.635846,0.863,-10.059,1.253
83.645521,0.824,-10.098,1.247
83.6552,0.785,-10.091,1.208
83.664879,0.824,-10.039,1.138
83.674558,0.863,-10.053,1.215
83.684237,0.902,-10.021,1.26
83.693916,0.941,-9.975,1.228
83.703595,0.981,-9.982,1.267
83.713274,0.981,-9.982,1.267
83.722953,0.941,-9.982,1.267
83.732632,0.902,-10.059,1.253
83.742311,0.902,-10.059,1.253
83.75199,0.902,-10.028,1.299
83.761669,0.902,-10.021,1.26
83.771348,0.902,-9.982,1.267
83.78101,0.902,-10.021,1.26
83.790672,0.863,-9.975,1.228
83.800334,0.824,-9.969,1.19
83.809996,0.785,-9.93,1.197
83.819658,0.785,-9.853,1.21
83.82932,0.745,-9.853,1.21
83.838982,0.706,-9.884,1.165
83.848644,0.706,-9.891,1.203
83.858306,0.706,-9.923,1.158
83.867968,0.706,-9.955,1.113
83.87763,0.706,-9.962,1.151
83.887292,0.706,-9.962,1.151
83.896954,0.706,-9.962,1.151
83.906616,0.667,-9.891,1.203
83.916269,0.667,-9.884,1.165
83.925922,0.667,-9.923,1.158
83.935575,0.706,-9.916,1.119
83.945228,0.785,-9.962,1.151
83.954881,0.745,-9.962,1.151
83.964534,0.745,-9.891,1.203
83.974187,0.745,-9.891,1.203
83.98384,0.785,-9.93,1.197
83.993493,0.745,-9.937,1.235
84.003146,0.745,-9.944,1.274
84.012799,0.785,-9.937,1.235
84.022452,0.785,-9.975,1.228
84.032105,0.785,-9.975,1.228
84.041758,0.745,-10.053,1.215
84.051392,0.824,-10.091,1.208
84.061026,0.785,-10.091,1.208
84.07066,0.745,-10.105,1.285
84.080294,0.785,-10.028,1.299
84.089928,0.706,-10.021,1.26
84.099562,0.628,-10.059,1.253
84.109196,0.667,-10.014,1.222
84.11883,0.667,-10.007,1.183
84.128464,0.667,-9.93,1.197
84.138098,0.706,-9.891,1.203
84.147732,0.706,-9.853,1.21
84.157366,0.745,-9.859,1.249
84.167,0.745,-9.859,1.249
84.176634,0.745,-9.898,1.242
84.186274,0.745,-9.93,1.197
84.195914,0.706,-9.93,1.197
84.205554,0.706,-9.93,1.197
84.215194,0.667,-9.937,1.235
84.224834,0.667,-9.898,1.242
84.234474,0.745,-9.905,1.281
84.244114,0.785,-9.898,1.242
84.253754,0.824,-9.905,1.281
84.263394,0.902,-9.912,1.319
84.273034,0.902,-9.866,1.288
84.282674,0.902,-9.866,1.288
84.292314,0.902,-9.866,1.288
84.301954,0.941,-9.919,1.358
84.311623,0.941,-9.971,1.428
84.321292,0.902,-10.009,1.422
84.330961,0.902,-10.003,1.383
84.34063,0.941,-9.964,1.39
84.350299,0.941,-9.964,1.39
84.359968,0.902,-9.971,1.428
84.369637,0.941,-9.932,1.435
84.379306,0.981,-9.925,1.397
84.388975,0.941,-9.971,1.428
84.398644,0.941,-9.978,1.467
84.408313,0.941,-9.978,1.467
84.417982,0.902,-9.984,1.506
84.427651,0.902,-9.984,1.506
84.437326,0.863,-9.991,1.544
84.447001,0.863,-9.939,1.474
84.456676,0.824,-9.925,1.397
84.466351,0.863,-9.925,1.397
84.476026,0.902,-9.957,1.351
84.485701,0.902,-9.925,1.397
84.495376,0.941,-9.925,1.397
84.505051,0.941,-9.894,1.442
84.514726,0.941,-9.894,1.442
84.524401,0.902,-9.848,1.41
84.534076,0.941,-9.932,1.435
84.543751,0.902,-9.971,1.428
84.553426,0.902,-10.009,1.422
84.563101,0.941,-9.925,1.397
84.572804,0.941,-9.866,1.288
84.582507,0.941,-9.841,1.372
84.59221,0.941,-9.855,1.449
84.601913,0.941,-9.862,1.487
84.611616,0.981,-9.907,1.519
84.621319,0.981,-9.869,1.526
84.631022,0.941,-9.907,1.519
84.640725,0.981,-9.953,1.551
84.650428,0.981,-9.953,1.551
84.660131,0.941,-10.03,1.537
84.669834,0.902,-10.03,1.537
84.679537,0.902,-10.062,1.492
84.68924,0.785,-10.062,1.492
84.698944,0.706,-10.114,1.563
84.708648,0.745,-10.107,1.524
84.718352,0.785,-10.1,1.485
84.728056,0.785,-10.055,1.453
84.73776,0.785,-10.009,1.422
84.747464,0.824,-10.003,1.383
84.757168,0.902,-9.925,1.397
84.766872,0.981,-9.887,1.403
84.776576,1.177,-9.803,1.378
84.78628,1.373,-9.841,1.372
84.795984,1.569,-9.834,1.333
84.805688,1.883,-9.834,1.333
84.815392,2.079,-9.834,1.333
84.825096,2.275,-9.873,1.326
84.834823,2.432,-9.925,1.397
84.84455,2.471,-9.912,1.319
84.854277,2.667,-9.866,1.288
84.864004,2.864,-9.834,1.333
84.873731,3.02,-9.764,1.385
84.883458,2.942,-9.778,1.462
84.893185,2.746,-9.778,1.462
84.902912,2.393,-9.759,1.585
84.912639,2.157,-9.766,1.624
84.922366,1.844,-9.773,1.662
84.932093,1.569,-9.787,1.74
84.94182,1.334,-9.825,1.733
84.951547,1.098,-9.755,1.785
84.961278,0.941,-9.787,1.74
84.971009,0.745,-9.762,1.824
84.98074,0.471,-9.723,1.831
84.990471,0.275,-9.737,1.908
85.000202,0.039,-9.737,1.908
85.009933,-0.118,-9.744,1.946
85.019664,-0.275,-9.75,1.985
85.029395,-0.314,-9.744,1.946
85.039126,-0.314,-9.75,1.985
85.048857,-0.353,-9.789,1.978
85.058588,-0.353,-9.789,1.978
85.068319,-0.353,-9.828,1.971
85.07805,-0.353,-9.866,1.965
85.087781,-0.314,-9.943,1.951
85.097494,-0.275,-9.912,1.996
85.107207,-0.275,-9.873,2.003
85.11692,-0.275,-9.828,1.971
85.126633,-0.196,-9.88,2.042
85.136346,-0.157,-9.855,2.126
85.146059,-0.118,-9.893,2.119
85.155772,-0.078,-9.855,2.126
85.165485,-0.039,-9.946,2.19
85.175198,-0.039,-9.978,2.144
85.184911,-0.039,-10.009,2.099
85.194624,-0.039,-10.041,2.053
85.204337,-0.039,-10.08,2.047
85.21405,-0.039,-10.118,2.04
85.223763,-0.078,-10.073,2.008
85.233494,-0.078,-10.112,2.001
85.243225,-0.078,-10.053,1.892
85.252956,-0.118,-10.046,1.853
85.262687,-0.157,-10.046,1.853
85.272418,-0.157,-9.923,1.835
85.282149,-0.157,-9.839,1.81
85.29188,-0.118,-9.723,1.831
85.301611,-0.118,-9.684,1.837
85.311342,-0.157,-9.646,1.844
85.321073,-0.118,-9.607,1.851
85.330804,-0.118,-9.646,1.844
85.340535,-0.118,-9.723,1.831
85.350266,-0.157,-9.762,1.824
85.360011,-0.157,-9.828,1.971
85.369756,-0.196,-9.853,1.887
85.379501,-0.235,-9.937,1.912
85.389246,-0.196,-9.884,1.842
85.398991,-0.314,-9.898,1.919
85.408736,-0.314,-9.905,1.958
85.418481,-0.431,-9.905,1.958
85.428226,-0.431,-9.912,1.996
85.437971,-0.51,-9.912,1.996
85.447716,-0.51,-9.88,2.042
85.457461,-0.51,-9.918,2.035
85.467206,-0.471,-9.918,2.035
85.476951,-0.471,-9.887,2.081
85.486696,-0.431,-9.809,2.094
85.496427,-0.431,-9.757,2.024
85.506158,-0.431,-9.693,2.115
85.515889,-0.431,-9.675,2.237
85.52562,-0.353,-9.598,2.251
85.535351,-0.275,-9.553,2.219
85.545082,-0.118,-9.591,2.212
85.554813,-0.039,-9.668,2.199
85.564544,0.157,-9.784,2.178
85.574275,0.314,-9.914,2.235
85.584006,0.431,-9.953,2.228
85.593737,0.51,-9.984,2.183
85.603468,0.588,-10.016,2.137
85.613199,0.706,-9.984,2.183
85.62293,0.745,-9.907,2.196
85.632639,0.745,-9.837,2.249
85.642348,0.745,-9.823,2.171
85.652057,0.745,-9.791,2.217
85.661766,0.745,-9.843,2.287
85.671475,0.706,-9.909,2.435
85.681184,0.706,-9.852,2.565
85.690893,0.706,-9.782,2.617
85.700602,0.785,-9.821,2.61
85.710311,0.824,-9.943,2.628
85.72002,0.941,-10.066,2.646
85.729729,0.981,-10.221,2.619
85.739438,0.941,-10.277,2.49
85.749147,0.981,-10.225,2.419
85.758856,1.02,-10,2.499
85.768542,0.941,-9.755,2.462
85.778228,0.902,-9.639,2.483
85.787914,0.941,-9.632,2.444
85.7976,0.941,-9.632,2.444
85.807286,0.981,-9.748,2.424
85.816972,1.02,-9.825,2.41
85.826658,0.981,-9.871,2.442
85.836344,0.981,-9.864,2.403
85.84603,1.059,-9.864,2.403
85.855716,1.059,-9.832,2.449
85.865402,1.059,-9.818,2.371
85.875088,1.059,-9.864,2.403
85.884774,1.098,-9.857,2.365
85.89446,1.059,-9.812,2.333
85.904145,1.02,-9.759,2.262
85.91383,0.981,-9.766,2.301
85.923515,0.981,-9.734,2.346
85.9332,1.02,-9.696,2.353
85.942885,1.02,-9.689,2.315
85.95257,1.02,-9.728,2.308
85.962255,0.981,-9.773,2.34
85.97194,1.02,-9.805,2.294
85.981625,1.059,-9.837,2.249
85.99131,1.059,-9.791,2.217
86.000995,1.059,-9.746,2.185
86.01068,1.098,-9.753,2.224
86.020365,1.098,-9.784,2.178
86.030039,1.098,-9.791,2.217
86.039713,1.138,-9.791,2.217
86.049387,1.059,-9.714,2.231
86.059061,1.098,-9.714,2.231
86.068735,1.138,-9.784,2.178
86.078409,1.216,-9.746,2.185
86.088083,1.255,-9.707,2.192
86.097757,1.255,-9.784,2.178
86.107431,1.294,-9.862,2.165
86.117105,1.334,-9.9,2.158
86.126779,1.294,-9.907,2.196
86.136453,1.255,-9.907,2.196
86.146127,1.255,-9.907,2.196
86.155801,1.216,-9.953,2.228
86.165469,1.216,-9.893,2.119
86.175137,1.177,-9.907,2.196
86.184805,1.177,-9.868,2.203
86.194473,1.138,-9.862,2.165
86.204141,1.098,-9.862,2.165
86.213809,1.098,-9.893,2.119
86.223477,1.059,-9.887,2.081
86.233145,1.059,-9.925,2.074
86.242813,0.981,-9.95,1.99
86.252481,0.941,-9.975,1.906
86.262149,0.941,-9.898,1.919
86.271817,0.941,-9.891,1.881
86.281485,0.941,-9.839,1.81
86.291153,0.902,-9.8,1.817
86.300836,0.863,-9.748,1.747
86.310519,0.824,-9.734,1.669
86.320202,0.824,-9.734,1.669
86.329885,0.824,-9.734,1.669
86.339568,0.824,-9.773,1.662
86.349251,0.785,-9.805,1.617
86.358934,0.745,-9.759,1.585
86.368617,0.745,-9.759,1.585
86.3783,0.745,-9.721,1.592
86.387983,0.745,-9.714,1.553
86.397666,0.706,-9.714,1.553
86.407349,0.706,-9.675,1.56
86.417032,0.706,-9.637,1.567
86.426705,0.667,-9.65,1.644
86.436378,0.706,-9.65,1.644
86.446051,0.745,-9.644,1.606
86.455724,0.706,-9.689,1.637
86.465397,0.745,-9.682,1.599
86.47507,0.745,-9.721,1.592
86.484743,0.745,-9.766,1.624
86.494416,0.785,-9.805,1.617
86.504089,0.785,-9.805,1.617
86.513762,0.785,-9.875,1.565
86.523435,0.785,-9.914,1.558
86.533108,0.785,-9.921,1.597
86.542781,0.785,-9.889,1.642
86.552454,0.785,-9.889,1.642
86.562141,0.863,-9.875,1.565
86.571828,0.824,-9.934,1.674
86.581515,0.863,-9.928,1.635
86.591202,0.902,-9.896,1.681
86.600889,0.863,-9.928,1.635
86.610576,0.863,-9.973,1.667
86.620263,0.863,-9.903,1.719
86.62995,0.863,-9.903,1.719
86.639637,0.863,-9.903,1.719
86.649324,0.863,-9.909,1.758
86.659011,0.863,-9.916,1.797
86.668698,0.863,-9.916,1.797
86.678385,0.863,-9.909,1.758
86.688067,0.863,-9.93,1.874
86.697749,0.902,-9.916,1.797
86.707431,0.902,-9.878,1.803
86.717113,0.902,-9.832,1.772
86.726795,0.863,-9.825,1.733
86.736477,0.863,-9.825,1.733
86.746159,0.863,-9.748,1.747
86.755841,0.863,-9.794,1.778
86.765523,0.824,-9.787,1.74
86.775205,0.824,-9.787,1.74
86.784887,0.824,-9.8,1.817
86.794569,0.785,-9.832,1.772
86.804251,0.824,-9.871,1.765
86.813933,0.824,-9.916,1.797
86.823627,0.785,-9.937,1.912
86.833321,0.824,-9.891,1.881
86.843015,0.824,-9.846,1.849
86.852709,0.824,-9.846,1.849
86.862403,0.824,-9.898,1.919
86.872097,0.863,-9.905,1.958
86.881791,0.902,-9.859,1.926
86.891485,0.902,-9.866,1.965
86.901179,0.902,-9.866,1.965
86.910873,0.902,-9.866,1.965
86.920567,0.941,-9.873,2.003
86.930261,0.902,-9.912,1.996
86.939955,0.863,-9.873,2.003
86.949637,0.824,-9.918,2.035
86.959319,0.863,-9.88,2.042
86.969001,0.941,-9.88,2.042
86.978683,0.941,-9.841,2.049
86.988365,0.941,-9.88,2.042
86.998047,0.902,-9.873,2.003
87.007729,0.941,-9.873,2.003
87.017411,0.981,-9.873,2.003
87.027093,0.941,-9.834,2.01
87.036775,0.941,-9.834,2.01
87.046457,0.981,-9.834,2.01
87.056139,0.981,-9.803,2.056
87.065821,1.02,-9.841,2.049
87.075503,1.02,-9.828,1.971
87.085211,0.981,-9.834,2.01
87.094919,1.02,-9.834,2.01
87.104627,0.981,-9.828,1.971
87.114335,0.981,-9.828,1.971
87.124043,0.941,-9.828,1.971
87.133751,0.902,-9.834,2.01
87.143459,0.902,-9.828,1.971
87.153167,0.863,-9.796,2.017
87.162875,0.863,-9.75,1.985
87.172583,0.863,-9.757,2.024
87.182291,0.824,-9.796,2.017
87.191999,0.824,-9.841,2.049
87.201707,0.863,-9.803,2.056
87.211413,0.785,-9.739,2.146
87.221119,0.824,-9.771,2.101
87.230825,0.863,-9.784,2.178
87.240531,0.863,-9.771,2.101
87.250237,0.902,-9.816,2.133
87.259943,0.902,-9.771,2.101
87.269649,0.902,-9.809,2.094
87.279355,0.902,-9.809,2.094
87.289061,0.941,-9.848,2.087
87.298767,0.941,-9.778,2.14
87.308473,0.941,-9.784,2.178
87.318179,0.941,-9.784,2.178
87.327885,0.941,-9.791,2.217
87.337591,0.902,-9.759,2.262
87.347283,0.863,-9.805,2.294
87.356975,0.902,-9.871,2.442
87.366667,0.863,-9.896,2.358
87.376359,0.863,-9.973,2.344
87.386051,0.863,-9.966,2.306
87.395743,0.902,-9.966,2.306
87.405435,0.902,-9.928,2.312
87.415127,0.941,-9.882,2.281
87.424819,0.981,-9.843,2.287
87.434511,0.981,-9.798,2.256
87.444203,1.059,-9.798,2.256
87.453895,1.098,-9.766,2.301
87.463587,1.098,-9.798,2.256
87.473279,1.098,-9.784,2.178
87.482991,1.138,-9.83,2.21
87.492703,1.098,-9.791,2.217
87.502415,1.098,-9.784,2.178
87.512127,1.138,-9.784,2.178
87.521839,1.138,-9.7,2.153
87.531551,1.177,-9.746,2.185
87.541263,1.098,-9.707,2.192
87.550975,1.138,-9.739,2.146
87.560687,1.098,-9.739,2.146
87.570399,1.177,-9.693,2.115
87.580111,1.098,-9.7,2.153
87.589823,1.138,-9.7,2.153
87.599535,1.098,-9.778,2.14
87.609231,1.059,-9.707,2.192
87.618927,1.098,-9.778,2.14
87.628623,1.059,-9.791,2.217
87.638319,1.059,-9.766,2.301
87.648015,1.059,-9.791,2.217
87.657711,1.098,-9.83,2.21
87.667407,1.098,-9.823,2.171
87.677103,1.059,-9.862,2.165
87.686799,1.02,-9.855,2.126
87.696495,1.02,-9.855,2.126
87.706191,1.02,-9.816,2.133
87.715887,1.02,-9.816,2.133
87.725583,1.02,-9.778,2.14
87.735279,1.02,-9.771,2.101
87.744983,1.02,-9.732,2.108
87.754687,1.02,-9.655,2.121
87.764391,1.02,-9.571,2.096
87.774095,1.059,-9.564,2.058
87.783799,1.059,-9.525,2.065
87.793503,1.02,-9.571,2.096
87.803207,1.02,-9.603,2.051
87.812911,1.02,-9.571,2.096
87.822615,0.981,-9.616,2.128
87.832319,0.981,-9.655,2.121
87.842023,0.941,-9.746,2.185
87.851727,0.981,-9.784,2.178
87.861431,0.941,-9.784,2.178
87.871119,0.981,-9.837,2.249
87.880807,0.981,-9.837,2.249
87.890495,1.02,-9.791,2.217
87.900183,1.059,-9.753,2.224
87.909871,1.059,-9.721,2.269
87.919559,1.059,-9.675,2.237
87.929247,1.098,-9.728,2.308
87.938935,1.098,-9.728,2.308
87.948623,1.098,-9.734,2.346
87.958311,1.177,-9.728,2.308
87.967999,1.216,-9.766,2.301
87.977687,1.216,-9.805,2.294
87.987375,1.216,-9.798,2.256
87.997063,1.216,-9.798,2.256
88.006755,1.255,-9.805,2.294
88.016447,1.177,-9.857,2.365
88.026139,1.177,-9.741,2.385
88.035831,1.177,-9.748,2.424
88.045523,1.138,-9.748,2.424
88.055215,1.098,-9.748,2.424
88.064907,1.098,-9.825,2.41
88.074599,1.098,-9.818,2.371
88.084291,1.098,-9.864,2.403
88.093983,1.059,-9.857,2.365
88.103675,1.02,-9.818,2.371
88.113367,1.02,-9.787,2.417
88.123059,1.02,-9.748,2.424
88.132777,0.902,-9.755,2.462
88.142495,0.981,-9.755,2.462
88.152213,1.02,-9.793,2.455
88.161931,1.02,-9.832,2.449
88.171649,0.981,-9.871,2.442
88.181367,0.981,-9.832,2.449
88.191085,1.02,-9.793,2.455
88.200803,1.02,-9.741,2.385
88.210521,1.02,-9.748,2.424
88.220239,1.059,-9.703,2.392
88.229957,1.059,-9.657,2.36
88.239675,1.02,-9.657,2.36
88.249393,0.981,-9.689,2.315
88.259124,0.941,-9.65,2.321
88.268855,0.981,-9.657,2.36
88.278586,1.059,-9.671,2.437
88.288317,1.059,-9.696,2.353
88.298048,1.098,-9.696,2.353
88.307779,1.059,-9.728,2.308
88.31751,1.059,-9.721,2.269
88.327241,1.02,-9.675,2.237
88.336972,1.059,-9.714,2.231
88.346703,1.02,-9.714,2.231
88.356434,1.059,-9.637,2.244
88.366165,1.02,-9.559,2.258
88.375896,1.059,-9.528,2.303
88.385627,1.059,-9.528,2.303
88.395358,1.098,-9.528,2.303
88.405073,1.059,-9.632,2.444
88.414788,1.098,-9.696,2.353
88.424503,1.138,-9.734,2.346
88.434218,1.138,-9.78,2.378
88.443933,1.098,-9.832,2.449
88.453648,1.059,-9.871,2.442
88.463363,1.138,-9.832,2.449
88.473078,1.098,-9.839,2.487
88.482793,1.138,-9.884,2.519
88.492508,1.138,-9.884,2.519
88.502223,1.098,-9.846,2.526
88.511938,1.098,-9.846,2.526
88.521653,1.059,-9.807,2.533
88.531368,1.059,-9.762,2.501
88.541086,0.941,-9.684,2.515
88.550804,0.981,-9.664,2.399
88.560522,1.02,-9.632,2.444
88.57024,0.981,-9.587,2.412
88.579958,1.02,-9.548,2.419
88.589676,1.059,-9.587,2.412
88.599394,1.098,-9.548,2.419
88.609112,1.059,-9.548,2.419
88.61883,1.059,-9.587,2.412
88.628548,1.059,-9.587,2.412
88.638266,1.059,-9.587,2.412
88.647984,1.059,-9.632,2.444
88.657702,1.098,-9.709,2.43
88.667397,1.059,-9.678,2.476
88.677092,1.059,-9.716,2.469
88.686787,1.138,-9.793,2.455
88.696482,1.138,-9.839,2.487
88.706177,1.098,-9.839,2.487
88.715872,1.138,-9.846,2.526
88.725567,1.138,-9.768,2.54
88.735262,1.138,-9.723,2.508
88.744957,1.177,-9.678,2.476
88.754652,1.177,-9.678,2.476
88.764347,1.177,-9.684,2.515
88.774042,1.177,-9.639,2.483
88.783737,1.177,-9.639,2.483
88.793432,1.177,-9.684,2.515
88.803134,1.138,-9.73,2.546
88.812836,1.098,-9.755,2.462
88.822538,1.098,-9.755,2.462
88.83224,1.098,-9.723,2.508
88.841942,1.098,-9.684,2.515
88.851644,1.02,-9.671,2.437
88.861346,1.059,-9.684,2.515
88.871048,1.02,-9.723,2.508
88.88075,1.02,-9.716,2.469
88.890452,1.059,-9.709,2.43
88.900154,1.098,-9.755,2.462
88.909856,1.098,-9.755,2.462
88.919558,1.098,-9.716,2.469
88.929256,1.138,-9.664,2.399
88.938954,1.098,-9.671,2.437
88.948652,1.098,-9.593,2.451
88.95835,1.059,-9.632,2.444
88.968048,1.059,-9.632,2.444
88.977746,1.059,-9.678,2.476
88.987444,1.02,-9.716,2.469
88.997142,1.02,-9.755,2.462
89.00684,1.02,-9.755,2.462
89.016538,1.02,-9.755,2.462
89.026236,0.981,-9.755,2.462
89.035934,0.902,-9.716,2.469
89.045632,0.902,-9.678,2.476
89.05533,0.863,-9.646,2.521
89.065028,0.863,-9.678,2.476
89.074746,0.863,-9.659,2.599
89.084464,0.902,-9.691,2.553
89.094182,0.902,-9.737,2.585
89.1039,0.863,-9.737,2.585
89.113618,0.902,-9.768,2.54
89.123336,0.902,-9.768,2.54
89.133054,0.941,-9.716,2.469
89.142772,0.941,-9.716,2.469
89.15249,0.981,-9.678,2.476
89.162208,0.981,-9.678,2.476
89.171926,0.981,-9.684,2.515
89.181644,0.981,-9.653,2.56
89.191362,0.941,-9.653,2.56
89.201074,0.981,-9.646,2.521
89.210786,1.02,-9.653,2.56
89.220498,0.981,-9.73,2.546
89.23021,1.02,-9.768,2.54
89.239922,1.02,-9.8,2.494
89.249634,1.059,-9.8,2.494
89.259346,1.059,-9.807,2.533
89.269058,1.02,-9.8,2.494
89.27877,1.02,-9.768,2.54
89.288482,1.02,-9.723,2.508
89.298194,1.02,-9.716,2.469
89.307906,0.981,-9.723,2.508
89.317618,0.981,-9.646,2.521
89.32733,0.941,-9.678,2.476
89.337056,0.981,-9.678,2.476
89.346782,0.941,-9.684,2.515
89.356508,0.941,-9.678,2.476
89.366234,0.981,-9.678,2.476
89.37596,0.941,-9.716,2.469
89.385686,0.902,-9.748,2.424
89.395412,0.981,-9.748,2.424
89.405138,0.941,-9.755,2.462
89.414864,0.941,-9.709,2.43
89.42459,0.981,-9.678,2.476
89.434316,0.981,-9.678,2.476
89.444042,0.941,-9.678,2.476
89.453768,0.981,-9.671,2.437
89.463483,0.981,-9.618,2.367
89.473198,0.941,-9.664,2.399
