Time,AccelerometerX,AccelerometerY,AccelerometerZ
81.474807,0.039,-10.219,0.349
81.484466,0.078,-10.173,0.317
81.494125,0.039,-10.187,0.395
81.503784,0.078,-10.116,0.447
81.513443,0.039,-10.11,0.408
81.523102,0,-10.148,0.401
81.532761,0.039,-10.148,0.401
81.54242,0.039,-10.18,0.356
81.552079,0.039,-10.141,0.363
81.561738,0.078,-10.148,0.401
81.571408,0.118,-10.11,0.408
81.581078,0.078,-10.071,0.415
81.590748,0.078,-10.032,0.422
81.600418,0.078,-10.039,0.46
81.610088,0.118,-10.032,0.422
81.619758,0.118,-10.078,0.454
81.629428,0.118,-10.116,0.447
81.639098,0.078,-10.123,0.485
81.648768,0.078,-10.123,0.485
81.658438,0.118,-10.123,0.485
81.668108,0.118,-10.123,0.485
81.677778,0.157,-10.123,0.485
81.687448,0.157,-10.085,0.492
81.697118,0.157,-10.085,0.492
81.706777,0.157,-10.116,0.447
81.716436,0.157,-10.116,0.447
81.726095,0.157,-10.071,0.415
81.735754,0.196,-10.007,0.506
81.745413,0.196,-10.039,0.46
81.755072,0.235,-10.046,0.499
81.764731,0.235,-10.123,0.485
81.77439,0.235,-10.169,0.517
81.784049,0.235,-10.175,0.556
81.793708,0.235,-10.207,0.51
81.803367,0.235,-10.253,0.542
81.813026,0.275,-10.291,0.535
81.822685,0.275,-10.33,0.529
81.832344,0.275,-10.369,0.522
81.842014,0.275,-10.369,0.522
81.851684,0.275,-10.33,0.529
81.861354,0.275,-10.291,0.535
81.871024,0.275,-10.285,0.497
81.880694,0.275,-10.246,0.504
81.890364,0.275,-10.2,0.472
81.900034,0.235,-10.116,0.447
81.909704,0.275,-10.11,0.408
81.919374,0.235,-10.057,0.338
81.929044,0.275,-10.051,0.299
81.938714,0.235,-10.044,0.26
81.948384,0.196,-9.998,0.229
81.958054,0.196,-9.998,0.229
81.96772,0.196,-9.953,0.197
81.977386,0.196,-9.914,0.204
81.987052,0.196,-9.894,0.088
81.996718,0.157,-9.887,0.049
82.006384,0.157,-9.901,0.126
82.01605,0.118,-9.907,0.165
82.025716,0.157,-9.869,0.172
82.035382,0.157,-9.901,0.126
82.045048,0.157,-9.901,0.126
82.054714,0.157,-9.946,0.158
82.06438,0.157,-9.978,0.113
82.074046,0.196,-9.991,0.19
82.083712,0.196,-9.985,0.151
82.093378,0.157,-9.946,0.158
82.103061,0.157,-9.991,0.19
82.112744,0.157,-10.03,0.183
82.122427,0.118,-10.076,0.215
82.13211,0.196,-10.076,0.215
82.141793,0.157,-10.082,0.254
82.151476,0.118,-10.128,0.285
82.161159,0.118,-10.128,0.285
82.170842,0.196,-10.089,0.292
82.180525,0.157,-10.082,0.254
82.190208,0.157,-10.089,0.292
82.199891,0.235,-10.082,0.254
82.209574,0.235,-10.089,0.292
82.219257,0.235,-10.128,0.285
82.228933,0.235,-10.076,0.215
82.238609,0.314,-10.128,0.285
82.248285,0.314,-10.173,0.317
82.257961,0.275,-10.212,0.31
82.267637,0.314,-10.173,0.317
82.277313,0.314,-10.166,0.279
82.286989,0.314,-10.166,0.279
82.296665,0.275,-10.166,0.279
82.306341,0.275,-10.121,0.247
82.316017,0.275,-10.089,0.292
82.325693,0.275,-10.114,0.208
82.335369,0.275,-10.044,0.26
82.345045,0.235,-10.044,0.26
82.354721,0.196,-9.998,0.229
82.364411,0.235,-9.96,0.235
82.374101,0.157,-9.985,0.151
82.383791,0.157,-9.991,0.19
82.393481,0.118,-10.03,0.183
82.403171,0.157,-10.107,0.17
82.412861,0.157,-10.069,0.176
82.422551,0.118,-10.107,0.17
82.432241,0.118,-10.107,0.17
82.441931,0.118,-10.107,0.17
82.451621,0.118,-10.062,0.138
82.461311,0.078,-10.069,0.176
82.471001,0.118,-10.069,0.176
82.480691,0.078,-10.062,0.138
82.490375,0.078,-10.062,0.138
82.500059,0.039,-10.023,0.145
82.509743,0.039,-9.964,0.035
82.519427,0.039,-9.919,0.004
82.529111,0,-9.887,0.049
82.538795,0,-9.855,0.095
82.548479,-0.039,-9.848,0.056
82.558163,0,-9.848,0.056
82.567847,0,-9.848,0.056
82.577531,0,-9.894,0.088
82.587215,0,-9.932,0.081
82.596899,0.039,-9.971,0.074
82.606583,0.078,-10.016,0.106
82.616267,0.078,-10.016,0.106
82.625909,0.118,-10.062,0.138
82.635551,0.196,-10.016,0.106
82.645193,0.235,-10.101,0.131
82.654835,0.235,-10.107,0.17
82.664477,0.275,-10.076,0.215
82.674119,0.353,-10.089,0.292
82.683761,0.431,-10.064,0.376
82.693403,0.431,-10.064,0.376
82.703045,0.471,-10.025,0.383
82.712687,0.471,-10.071,0.415
82.722329,0.51,-10.046,0.499
82.731971,0.471,-10.046,0.499
82.741613,0.471,-10.053,0.538
82.751255,0.431,-10.053,0.538
82.760897,0.431,-10.098,0.569
82.770539,0.431,-10.098,0.569
82.780171,0.353,-10.13,0.524
82.789803,0.353,-10.214,0.549
82.799435,0.314,-10.214,0.549
82.809067,0.353,-10.266,0.62
82.818699,0.314,-10.273,0.658
82.828331,0.314,-10.248,0.742
82.837963,0.275,-10.248,0.742
82.847595,0.275,-10.132,0.763
82.857227,0.314,-10.1,0.808
82.866859,0.314,-10.146,0.84
82.876491,0.314,-10.153,0.879
82.886123,0.353,-10.23,0.865
82.895728,0.392,-10.3,0.813
82.905333,0.392,-10.3,0.813
82.914938,0.392,-10.262,0.819
82.924543,0.392,-10.223,0.826
82.934148,0.392,-10.178,0.794
82.943753,0.392,-10.146,0.84
82.953358,0.431,-10.153,0.879
82.962963,0.431,-10.146,0.84
82.972568,0.392,-10.146,0.84
82.982173,0.392,-10.139,0.801
82.991778,0.431,-10.094,0.769
83.001383,0.431,-10.094,0.769
83.010988,0.392,-10.094,0.769
83.020593,0.353,-10.139,0.801
83.030198,0.353,-10.1,0.808
83.039803,0.314,-10.114,0.885
83.049408,0.314,-10.146,0.84
83.059013,0.314,-10.107,0.847
83.068618,0.275,-10.062,0.815
83.078223,0.314,-10.03,0.86
83.087828,0.314,-10.069,0.854
83.097433,0.275,-10.107,0.847
83.107038,0.314,-10.107,0.847
83.116643,0.314,-10.1,0.808
83.126248,0.314,-10.069,0.854
83.135853,0.314,-10.03,0.86
83.145458,0.235,-9.978,0.79
83.155055,0.235,-9.932,0.758
83.164652,0.196,-9.939,0.797
83.174249,0.196,-9.953,0.874
83.183846,0.118,-9.894,0.765
83.193443,0.157,-9.939,0.797
83.20304,0.157,-9.9,0.804
83.212637,0.157,-9.953,0.874
83.222234,0.196,-9.991,0.867
83.231831,0.157,-9.998,0.906
83.241428,0.196,-9.998,0.906
83.251025,0.157,-10.037,0.899
83.260622,0.157,-10.037,0.899
83.270219,0.157,-10.044,0.938
83.279816,0.196,-10.082,0.931
83.28943,0.157,-10.05,0.976
83.299044,0.118,-10.044,0.938
83.308658,0.157,-10.057,1.015
83.318272,0.157,-10.012,0.983
83.327886,0.157,-10.019,1.022
83.3375,0.196,-9.98,1.028
83.347114,0.157,-10.025,1.06
83.356728,0.196,-10.032,1.099
83.366342,0.196,-10.116,1.124
83.375956,0.196,-10.109,1.085
83.38557,0.196,-10.18,1.033
83.395184,0.235,-10.141,1.04
83.404798,0.275,-10.109,1.085
83.414409,0.235,-10.078,1.131
83.42402,0.196,-10.078,1.131
83.433631,0.157,-10.091,1.208
83.443242,0.157,-10.046,1.176
83.452853,0.157,-10.046,1.176
83.462464,0.157,-10.007,1.183
83.472075,0.196,-10.007,1.183
83.481686,0.196,-10.007,1.183
83.491297,0.196,-10.039,1.138
83.500908,0.196,-10.084,1.169
83.510519,0.196,-10.116,1.124
83.52013,0.196,-10.194,1.11
83.529741,0.235,-10.194,1.11
83.539352,0.235,-10.155,1.117
83.548988,0.235,-10.13,1.201
83.558624,0.235,-10.098,1.247
83.56826,0.275,-10.091,1.208
83.577896,0.235,-10.091,1.208
83.587532,0.275,-10.053,1.215
83.597168,0.235,-10.039,1.138
83.606804,0.196,-10.046,1.176
83.61644,0.196,-10.053,1.215
83.626076,0.157,-10.053,1.215
83.635712,0.157,-10.098,1.247
83.645348,0.157,-10.098,1.247
83.654984,0.157,-10.137,1.24
83.66462,0.157,-10.144,1.278
83.674261,0.157,-10.116,1.124
83.683902,0.196,-10.123,1.163
83.693543,0.118,-10.071,1.092
83.703184,0.118,-10.078,1.131
83.712825,0.078,-10.084,1.169
83.722466,0.118,-10.046,1.176
83.732107,0.078,-10,1.144
83.741748,0.078,-9.969,1.19
83.751389,0.039,-10,1.144
83.76103,0.039,-9.962,1.151
83.770671,0.039,-9.916,1.119
83.780312,0.039,-9.962,1.151
83.789953,0.039,-9.955,1.113
83.799594,0.078,-9.923,1.158
83.809268,0,-9.916,1.119
83.818942,0,-9.994,1.106
83.828616,0.039,-10,1.144
83.83829,0,-10.071,1.092
83.847964,0.039,-10.116,1.124
83.857638,0.039,-10.109,1.085
83.867312,0.078,-10.071,1.092
83.876986,0.118,-10.109,1.085
83.88666,0.118,-10.109,1.085
83.896334,0.118,-10.148,1.079
83.906008,0.118,-10.141,1.04
83.915682,0.118,-10.134,1.001
83.925356,0.196,-10.128,0.963
83.935038,0.157,-10.05,0.976
83.94472,0.196,-10.019,1.022
83.954402,0.157,-10.019,1.022
83.964084,0.157,-9.973,0.99
83.973766,0.196,-9.935,0.997
83.983448,0.196,-9.987,1.067
83.99313,0.196,-10.019,1.022
84.002812,0.196,-10.019,1.022
84.012494,0.196,-10.064,1.053
84.022176,0.196,-10.134,1.001
84.031858,0.157,-10.141,1.04
84.04154,0.196,-10.173,0.994
84.051222,0.196,-10.173,0.994
84.060904,0.157,-10.141,1.04
84.070583,0.196,-10.044,0.938
84.080262,0.196,-10.089,0.969
84.089941,0.196,-10.064,1.053
84.09962,0.275,-10.064,1.053
84.109299,0.235,-10.012,0.983
84.118978,0.196,-10.012,0.983
84.128657,0.157,-10.044,0.938
84.138336,0.157,-10.044,0.938
84.148015,0.157,-10.044,0.938
84.157694,0.118,-10.037,0.899
84.167373,0.118,-10.044,0.938
84.177052,0.039,-10.044,0.938
84.186731,0.039,-10.012,0.983
84.19641,0.078,-10.005,0.944
84.206086,0.078,-10.019,1.022
84.215762,0.118,-10.019,1.022
84.225438,0.078,-9.98,1.028
84.235114,0.078,-10.012,0.983
84.24479,0.078,-10.012,0.983
84.254466,0.078,-10.05,0.976
84.264142,0.039,-10.089,0.969
84.273818,0.078,-10.128,0.963
84.283494,0,-10.166,0.956
84.29317,0.039,-10.159,0.917
84.302846,0.039,-10.159,0.917
84.312522,0.039,-10.166,0.956
84.322198,0.039,-10.089,0.969
84.331874,0.039,-10.05,0.976
84.341569,0.039,-10.005,0.944
84.351264,0.078,-9.973,0.99
84.360959,0.078,-10.012,0.983
84.370654,0.078,-9.973,0.99
84.380349,0.078,-9.966,0.951
84.390044,0.078,-9.966,0.951
84.399739,0.039,-9.935,0.997
84.409434,0.078,-9.935,0.997
84.419129,0.118,-9.98,1.028
84.428824,0.118,-10.005,0.944
84.438519,0.157,-10.044,0.938
84.448214,0.118,-10.044,0.938
84.457909,0.118,-10.089,0.969
84.467615,0.157,-10.096,1.008
84.477321,0.118,-10.159,0.917
84.487027,0.118,-10.159,0.917
84.496733,0.196,-10.159,0.917
84.506439,0.196,-10.114,0.885
84.516145,0.196,-10.075,0.892
84.525851,0.196,-10.075,0.892
84.535557,0.196,-10.037,0.899
84.545263,0.196,-9.998,0.906
84.554969,0.196,-9.966,0.951
84.564675,0.196,-9.966,0.951
84.574381,0.157,-9.998,0.906
84.584087,0.157,-10.037,0.899
84.593793,0.157,-10.037,0.899
84.603503,0.157,-10.037,0.899
84.613213,0.118,-9.991,0.867
84.622923,0.196,-10.03,0.86
84.632633,0.196,-10.023,0.822
84.642343,0.157,-10.03,0.86
84.652053,0.157,-10.03,0.86
84.661763,0.196,-10.03,0.86
84.671473,0.196,-10.03,0.86
84.681183,0.235,-10.1,0.808
84.690893,0.196,-10.1,0.808
84.700603,0.235,-10.1,0.808
84.710313,0.275,-10.069,0.854
84.720023,0.275,-10.03,0.86
84.729733,0.275,-10.1,0.808
84.739467,0.314,-10.223,0.826
84.749201,0.314,-10.294,0.774
84.758935,0.235,-10.223,0.826
84.768669,0.196,-10.121,0.924
84.778403,0.196,-10.159,0.917
84.788137,0.157,-10.198,0.91
84.797871,0.118,-10.23,0.865
84.807605,0.118,-10.153,0.879
84.817339,0.118,-10.1,0.808
84.827073,0.157,-10.132,0.763
84.836807,0.118,-10.171,0.756
84.846541,0.118,-10.055,0.776
84.856275,0.039,-9.939,0.797
84.866004,0.039,-9.823,0.817
84.875733,0,-9.778,0.785
84.885462,-0.039,-9.764,0.708
84.895191,-0.039,-9.687,0.722
84.90492,-0.039,-9.732,0.753
84.914649,0,-9.816,0.779
84.924378,0.078,-9.894,0.765
84.934107,0.078,-9.932,0.758
84.943836,0.078,-9.978,0.79
84.953565,0.078,-10.023,0.822
84.963294,0.118,-10.107,0.847
84.973023,0.118,-10.153,0.879
84.982752,0.118,-10.159,0.917
84.992481,0.157,-10.121,0.924
85.002224,0.118,-10.082,0.931
85.011967,0.157,-10.075,0.892
85.02171,0.157,-10.153,0.879
85.031453,0.157,-10.128,0.963
85.041196,0.118,-10.121,0.924
85.050939,0.078,-10.134,1.001
85.060682,0.118,-10.096,1.008
85.070425,0.118,-10.057,1.015
85.080168,0.118,-10.064,1.053
85.089911,0.078,-10.057,1.015
85.099654,0.039,-10.096,1.008
85.109397,0.039,-10.141,1.04
85.11914,0.039,-10.173,0.994
85.128871,0.039,-10.244,0.942
85.138602,0.078,-10.244,0.942
85.148333,0.118,-10.205,0.949
85.158064,0.196,-10.128,0.963
85.167795,0.157,-10.082,0.931
85.177526,0.196,-10.082,0.931
85.187257,0.196,-10.005,0.944
85.196988,0.157,-10.005,0.944
85.206719,0.078,-10.005,0.944
85.21645,0.078,-9.966,0.951
85.226181,0.078,-9.973,0.99
85.235912,0.039,-9.973,0.99
85.245643,0.039,-10.05,0.976
85.255374,0.078,-10.082,0.931
85.265114,0.078,-10.075,0.892
85.274854,0.078,-10.075,0.892
85.284594,0.078,-10.121,0.924
85.294334,0.078,-10.128,0.963
85.304074,0.078,-10.044,0.938
85.313814,0.078,-10.05,0.976
85.323554,0.078,-10.005,0.944
85.333294,0.078,-10.037,0.899
85.343034,0.118,-10.044,0.938
85.352774,0.078,-9.998,0.906
85.362514,0.118,-10.037,0.899
85.372254,0.118,-10.044,0.938
85.381994,0.078,-10.037,0.899
85.391719,0.078,-10.037,0.899
85.401444,0.078,-10.044,0.938
85.411169,0.039,-10.03,0.86
85.420894,0.078,-10.062,0.815
85.430619,0.039,-10.107,0.847
85.440344,0.078,-10.069,0.854
85.450069,0.078,-10.044,0.938
85.459794,0.078,-10.037,0.899
85.469519,0.078,-10.082,0.931
85.479244,0.039,-10.153,0.879
85.488969,0.039,-10.114,0.885
85.498694,0.039,-10.114,0.885
85.508419,0.039,-10.037,0.899
85.518144,0,-10.044,0.938
85.52789,0.039,-9.98,1.028
85.537636,-0.039,-9.939,0.797
85.547382,-0.039,-9.946,0.835
85.557128,0,-9.882,0.926
85.566874,0,-9.928,0.958
85.57662,0,-10.03,0.86
85.586366,0,-10.159,0.917
85.596112,-0.039,-10.241,0.704
85.605858,0,-9.96,0.913
85.615604,0.039,-9.76,0.908
85.62535,0.039,-9.805,0.94
85.635096,0.039,-9.805,0.94
85.644842,0.039,-9.96,0.913
85.654586,0.039,-9.966,0.951
85.66433,0.078,-10.005,0.944
85.674074,0.118,-10.044,0.938
85.683818,0.118,-10.121,0.924
85.693562,0.118,-10.166,0.956
85.703306,0.078,-10.173,0.994
85.71305,0.118,-10.225,1.065
85.722794,0.118,-10.225,1.065
85.732538,0.118,-10.18,1.033
85.742282,0.078,-10.187,1.072
85.752026,0.078,-10.225,1.065
85.76177,0.039,-10.225,1.065
85.771514,0,-10.194,1.11
85.781258,0.039,-10.155,1.117
85.790978,0,-10.109,1.085
85.800698,0,-10.109,1.085
85.810418,0,-10.071,1.092
85.820138,0,-10.039,1.138
85.829858,0,-10.007,1.183
85.839578,0,-9.994,1.106
85.849298,0,-9.955,1.113
85.859018,0.039,-9.955,1.113
85.868738,0.039,-9.916,1.119
85.878458,0.039,-9.955,1.113
85.888178,0.078,-9.948,1.074
85.897898,0.039,-9.962,1.151
85.907618,0.039,-10.032,1.099
85.917338,0.039,-10.039,1.138
85.927028,0.078,-10.084,1.169
85.936718,0.078,-10.098,1.247
85.946408,0.078,-10.123,1.163
85.956098,0.078,-10.084,1.169
85.965788,0.118,-10.084,1.169
85.975478,0.118,-10.078,1.131
85.985168,0.157,-10.078,1.131
85.994858,0.157,-10.084,1.169
86.004548,0.157,-10.078,1.131
86.014238,0.196,-10.084,1.169
86.023928,0.157,-10.084,1.169
86.033618,0.157,-10.084,1.169
86.043308,0.157,-10.084,1.169
86.052998,0.235,-10.109,1.085
86.062691,0.196,-10.155,1.117
86.072384,0.196,-10.116,1.124
86.082077,0.196,-10.148,1.079
86.09177,0.196,-10.148,1.079
86.101463,0.157,-10.141,1.04
86.111156,0.157,-10.134,1.001
86.120849,0.157,-10.134,1.001
86.130542,0.118,-10.096,1.008
86.140235,0.118,-10.089,0.969
86.149928,0.078,-10.089,0.969
86.159621,0.078,-10.082,0.931
86.169314,0.118,-10.089,0.969
86.179007,0.078,-10.012,0.983
86.188688,0.078,-9.998,0.906
86.198369,0.118,-9.998,0.906
86.20805,0.157,-9.928,0.958
86.217731,0.157,-9.921,0.919
86.227412,0.118,-9.928,0.958
86.237093,0.157,-9.921,0.919
86.246774,0.118,-9.953,0.874
86.256455,0.039,-9.96,0.913
86.266136,0.078,-9.96,0.913
86.275817,0.078,-9.966,0.951
86.285498,0.078,-10.005,0.944
86.295179,0.039,-10.05,0.976
86.30486,0.039,-9.998,0.906
86.314541,0.039,-9.998,0.906
86.324212,0.039,-9.96,0.913
86.333883,0.039,-9.889,0.965
86.343554,0.078,-9.882,0.926
86.353225,0.118,-9.85,0.972
86.362896,0.157,-9.85,0.972
86.372567,0.157,-9.896,1.003
86.382238,0.235,-9.948,1.074
86.391909,0.235,-9.994,1.106
86.40158,0.275,-10.091,1.208
86.411251,0.314,-10.137,1.24
86.420922,0.275,-10.182,1.272
86.430593,0.314,-10.266,1.297
86.440264,0.314,-10.312,1.328
86.449935,0.275,-10.357,1.36
86.459585,0.275,-10.389,1.315
86.469235,0.392,-10.355,1.122
86.478885,0.353,-10.323,1.167
86.488535,0.353,-10.284,1.174
86.498185,0.353,-10.214,1.226
86.507835,0.314,-10.2,1.149
86.517485,0.353,-10.071,1.092
86.527135,0.353,-10.064,1.053
86.536785,0.314,-9.98,1.028
86.546435,0.353,-9.896,1.003
86.556085,0.353,-9.844,0.933
86.565735,0.314,-9.798,0.901
86.575385,0.353,-9.753,0.869
86.585035,0.353,-9.785,0.824
86.594692,0.353,-9.823,0.817
86.604349,0.314,-9.894,0.765
86.614006,0.314,-9.887,0.726
86.623663,0.353,-9.855,0.772
86.63332,0.314,-9.907,0.842
86.642977,0.235,-9.953,0.874
86.652634,0.235,-9.998,0.906
86.662291,0.275,-9.998,0.906
86.671948,0.275,-10.044,0.938
86.681605,0.196,-10.082,0.931
86.691262,0.196,-10.128,0.963
86.700919,0.235,-10.141,1.04
86.710576,0.235,-10.141,1.04
86.720253,0.275,-10.109,1.085
86.72993,0.157,-10.123,1.163
86.739607,0.235,-10.162,1.156
86.749284,0.275,-10.2,1.149
86.758961,0.275,-10.2,1.149
86.768638,0.275,-10.123,1.163
86.778315,0.235,-10,1.144
86.787992,0.196,-9.93,1.197
86.797669,0.157,-9.969,1.19
86.807346,0.118,-10.032,1.099
86.817023,0.078,-10.064,1.053
86.8267,0.078,-9.969,1.19
86.836377,0.039,-9.93,1.197
86.846054,0.039,-10.134,1.001
86.855727,0.078,-10.269,0.858
86.8654,0.039,-10.141,1.04
86.875073,0.039,-10.039,1.138
86.884746,0.118,-9.962,1.151
86.894419,0.118,-10.046,1.176
86.904092,0.118,-10.084,1.169
86.913765,0.157,-10.091,1.208
86.923438,0.118,-10.098,1.247
86.933111,0.118,-10.021,1.26
86.942784,0.118,-10.021,1.26
86.952457,0.157,-10.021,1.26
86.96213,0.157,-9.982,1.267
86.971803,0.157,-9.975,1.228
86.981476,0.157,-10.014,1.222
86.991171,0.157,-10.014,1.222
87.000866,0.157,-10.014,1.222
87.010561,0.157,-10.059,1.253
87.020256,0.157,-10.105,1.285
87.029951,0.157,-10.066,1.292
87.039646,0.157,-10.066,1.292
87.049341,0.118,-10.112,1.324
87.059036,0.118,-10.15,1.317
87.068731,0.118,-10.189,1.31
87.078426,0.118,-9.95,1.313
87.088121,0.078,-10.08,1.369
87.097816,0.078,-10.214,1.226
87.107511,0.078,-10.139,1.478
87.117208,0.039,-10.305,1.29
87.126905,0.039,-10.15,1.317
87.136602,0.078,-10.266,1.297
87.146299,0.078,-10.207,1.188
87.155996,0.118,-10.266,1.297
87.165693,0.118,-10.221,1.265
87.17539,0.157,-10.175,1.233
87.185087,0.118,-10.066,1.292
87.194784,0.157,-9.982,1.267
87.204481,0.118,-9.891,1.203
87.214178,0.078,-9.853,1.21
87.223875,0.039,-9.8,1.14
87.233572,0.078,-9.807,1.178
87.243269,0.039,-9.916,1.119
87.252992,0,-9.994,1.106
87.262715,0,-9.923,1.158
87.272438,-0.039,-9.859,1.249
87.282161,0,-9.923,1.158
87.291884,-0.039,-10.084,1.169
87.301607,0,-10.2,1.149
87.31133,-0.078,-10.225,1.065
87.321053,-0.039,-10.187,1.072
87.330776,-0.078,-10.103,1.047
87.340499,-0.078,-10.064,1.053
87.350222,-0.039,-10.032,1.099
87.359945,-0.039,-9.969,1.19
87.369668,-0.078,-10.053,1.215
87.379391,0,-10.021,1.26
87.389114,0,-10.059,1.253
87.398837,0,-10.144,1.278
87.40856,0,-10.225,1.065
87.418283,0,-10.053,1.215
87.428006,0,-10,1.144
87.437729,0,-10.005,0.944
87.447452,0.039,-10.075,0.892
87.457175,-0.039,-10.037,0.899
87.466898,-0.078,-10.019,1.022
87.476621,-0.118,-10.019,1.022
87.486344,-0.118,-10.071,1.092
87.496067,-0.157,-10.078,1.131
87.50579,-0.157,-10.039,1.138
87.515535,-0.196,-10.032,1.099
87.52528,-0.118,-10.032,1.099
87.535025,-0.118,-9.987,1.067
87.54477,-0.078,-10.025,1.06
