Time,Label
70.005148,0
70.006107,0
70.009549,0
70.014816,0
70.020196,0
70.021825,0
70.024484,0
70.025996,0
70.030843,0
70.034152,0
70.04149,0
70.04166,0
70.04382,0
70.052137,0
70.053488,0
70.062784,0
70.063156,0
70.072824,0
70.073431,0
70.079884,0
70.082492,0
70.084078,0
70.09216,0
70.094725,0
70.101828,0
70.105372,0
70.106428,0
70.111496,0
70.116019,0
70.121164,0
70.126666,0
70.126973,0
70.130832,0
70.137313,0
70.1405,0
70.14796,0
70.150177,0
70.151843,0
70.158607,0
70.159854,0
70.165465,0
70.169245,0
70.169531,0
70.175782,0
70.179208,0
70.179883,0
70.188885,0
70.190521,0
70.192943,0
70.198562,0
70.201159,0
70.208239,0
70.211797,0
70.217916,0
70.222435,0
70.224796,0
70.227593,0
70.233073,0
70.23727,0
70.243711,0
70.246947,0
70.250044,0
70.254349,0
70.256624,0
70.264987,0
70.266301,0
70.269145,0
70.275625,0
70.275978,0
70.279812,0
70.285677,0
70.286263,0
70.291045,0
70.295376,0
70.296901,0
70.302117,0
70.305075,0
70.307584,0
70.312007,0
70.314774,0
70.318267,0
70.324473,0
70.32895,0
70.334172,0
70.339633,0
70.343871,0
70.345499,0
70.350316,0
70.35357,0
70.360999,0
70.363269,0
70.371682,0
70.372968,0
70.380958,0
70.382365,0
70.382667,0
70.392366,0
70.393048,0
70.402065,0
70.403731,0
70.404287,0
70.411764,0
70.414414,0
70.415946,0
70.421461,0
70.425097,0
70.427318,0
70.431158,0
70.435779,0
70.439106,0
70.440855,0
70.446461,0
70.450552,0
70.457143,0
70.460249,0
70.464941,0
70.467825,0
70.469946,0
70.478507,0
70.479643,0
70.489189,0
70.48934,0
70.489837,0
70.499037,0
70.499871,0
70.508734,0
70.510553,0
70.518431,0
70.521235,0
70.521949,0
70.528128,0
70.531917,0
70.537825,0
70.542599,0
70.547522,0
70.548341,0
70.553281,0
70.557241,0
70.563963,0
70.56696,0
70.567886,0
70.571241,0
70.574644,0
70.576679,0
70.585325,0
70.586398,0
70.59213,0
70.596006,0
70.596117,0
70.605836,0
70.606687,0
70.615555,0
70.617368,0
70.624317,0
70.625274,0
70.628049,0
70.634993,0
70.63873,0
70.643708,0
70.644712,0
70.649411,0
70.654431,0
70.660092,0
70.66177,0
70.66415,0
70.670773,0
70.673869,0
70.675851,0
70.681454,0
70.683582,0
70.689222,0
70.692135,0
70.693295,0
70.698746,0
70.70284,0
70.703008,0
