Time,AccelerometerX,AccelerometerY,AccelerometerZ
74.116444,-1.569,-14.322,2.613
74.126185,-1.098,-14.395,2.799
74.135926,-0.51,-13.715,2.561
74.145667,-0.039,-12.632,2.513
74.155408,0.392,-11.911,2.719
74.165149,0.588,-11.811,3.056
74.17489,0.471,-12.013,3.299
74.184631,0.235,-12.118,3.44
74.194372,-0.118,-12.072,3.408
74.204113,-0.471,-11.866,3.365
74.213854,-0.785,-11.529,3.265
74.223595,-0.981,-11.129,3.256
74.233336,-0.981,-10.818,3.071
74.243077,-0.824,-10.759,2.962
74.252809,-0.667,-10.58,3.074
74.262541,-0.51,-10.33,3.237
74.272273,-0.353,-9.866,3.319
74.282005,-0.196,-9.466,3.31
74.291737,-0.078,-9.266,3.305
74.301469,0,-9.15,3.326
74.311201,0.078,-9.028,3.308
74.320933,0.118,-8.821,3.264
74.330665,0.235,-8.639,3.137
74.340397,0.314,-8.573,2.989
74.350129,0.392,-8.63,2.86
74.359861,0.431,-8.7,2.808
74.369593,0.471,-8.725,2.723
74.379325,0.431,-8.641,2.698
74.389076,0.471,-8.539,2.796
74.398827,0.549,-8.466,2.61
74.408578,0.392,-8.414,2.539
74.418329,0.392,-8.341,2.353
74.42808,0.275,-8.303,2.36
74.437831,0.235,-8.264,2.367
74.447582,0.275,-8.239,2.451
74.457333,0.275,-8.369,2.508
74.467084,0.235,-8.582,2.589
74.476835,0.196,-8.848,2.742
74.486586,0.118,-9.184,2.842
74.496337,0.039,-9.507,2.864
74.506088,-0.157,-9.971,2.783
74.515838,-0.314,-10.325,2.76
74.525588,-0.392,-10.48,2.733
74.535338,-0.353,-10.396,2.708
74.545088,-0.314,-10.091,2.562
74.554838,-0.275,-9.671,2.437
74.564588,-0.235,-9.328,2.299
74.574338,-0.196,-9.094,2.101
74.584088,-0.118,-9.007,1.837
74.593838,0.078,-9.16,1.571
74.603588,0.275,-9.455,1.44
74.613338,0.51,-9.782,1.263
74.623088,0.745,-10.032,1.099
74.632838,0.824,-10.05,0.976
74.642588,0.902,-9.869,0.849
74.652321,0.863,-9.487,0.717
74.662054,0.863,-8.926,0.697
74.671787,0.745,-8.403,0.669
74.68152,0.628,-8.067,0.569
74.691253,0.588,-8.033,0.376
74.700986,0.549,-8.41,0.031
74.710719,0.549,-9.269,-0.519
74.720452,0.51,-10.628,-0.719
74.730185,0.275,-11.605,-0.373
74.739918,0.078,-11.943,-0.035
74.749651,-0.078,-12.034,0.029
74.759384,-0.314,-11.628,-0.019
74.769117,-0.588,-10.957,0.02
74.77885,-0.51,-10.162,-0.199
74.788601,-0.628,-9.776,-0.808
74.798352,-0.628,-9.958,-1.357
74.808103,-0.431,-10.735,-1.694
74.817854,-0.353,-11.671,-1.58
74.827605,-0.196,-12.059,-1.409
74.837356,-0.039,-11.898,-1.421
74.847107,0.275,-11.389,-1.371
74.856858,0.588,-11.132,-1.246
74.866609,0.902,-11.166,-1.053
74.87636,1.294,-11.446,-0.823
74.886111,1.765,-11.775,-0.762
74.895862,2.197,-12.15,-0.669
74.905613,2.589,-12.178,-0.514
74.915367,2.903,-12.153,-0.43
74.925121,2.981,-12.128,-0.346
74.934875,2.942,-11.857,-0.298
74.944629,2.707,-11.13,-0.13
74.954383,2.432,-10.221,-0.089
74.964137,2.001,-9.66,-0.11
74.973891,1.491,-9.292,-0.165
74.983645,1.138,-9.246,-0.196
74.993399,1.02,-9.335,-0.371
75.003153,0.981,-9.483,-0.437
75.012907,1.02,-9.483,-0.437
75.022661,0.902,-9.269,-0.519
75.032415,0.706,-8.908,-0.535
75.042169,0.471,-8.392,-0.524
75.05191,0.353,-8.069,-0.547
75.061651,0.392,-8.003,-0.694
75.071392,0.431,-8.203,-0.69
75.081133,0.706,-8.446,-0.892
75.090874,1.02,-8.671,-0.971
75.100615,1.255,-8.651,-1.087
75.110356,1.412,-8.367,-1.117
75.120097,1.334,-8.058,-1.062
75.129838,1.255,-7.826,-1.021
75.139579,1.216,-7.756,-0.969
75.14932,1.334,-7.801,-0.937
75.159061,1.687,-8.026,-1.017
75.168802,2.001,-8.521,-1.144
75.178543,1.961,-8.946,-1.219
75.188264,1.765,-9.376,-1.494
75.197985,1.334,-9.776,-1.485
75.207706,0.863,-10.021,-1.448
75.217427,0.588,-9.976,-1.48
75.227148,0.51,-9.705,-1.432
75.236869,0.353,-9.108,-1.208
75.24659,0,-8.381,-1.04
75.256311,-0.431,-7.91,-0.996
75.266032,-0.902,-7.678,-0.956
75.275753,-1.294,-7.474,-0.76
75.285474,-1.687,-7.249,-0.681
75.295195,-1.765,-7.101,-0.615
75.304916,-1.883,-7.328,-1.133
75.314637,-1.726,-8.617,-1.958
75.324365,-2.079,-9.899,-1.467
75.334093,-2.393,-10.644,-1.08
75.343821,-2.471,-11.3,-1.196
75.353549,-2.354,-12.173,-1.668
75.363277,-1.883,-13.398,-1.725
75.373005,-1.334,-13.991,-1.073
75.382733,-0.785,-13.95,-0.627
75.392461,-0.039,-14.005,-0.996
75.402189,0.549,-14.3,-1.127
75.411917,1.294,-14.775,-0.693
75.421645,2.236,-14.657,-0.234
75.431373,3.099,-13.918,0.095
75.441101,3.609,-13.102,0.438
75.450819,3.53,-12.584,0.888
75.460537,3.217,-12.45,1.031
75.470255,2.903,-12.432,1.154
75.479973,2.589,-12.289,1.02
75.489691,2.157,-12.03,0.906
75.499409,1.844,-11.616,0.82
75.509127,1.608,-11.182,0.617
75.518845,1.216,-10.684,0.506
75.528563,1.098,-10.046,0.499
75.538281,1.098,-9.394,0.415
75.547999,1.138,-8.878,0.426
75.557717,1.334,-8.555,0.403
75.567435,1.53,-8.433,0.385
75.577153,1.687,-8.439,0.424
75.586835,1.844,-8.496,0.294
75.596517,1.804,-8.605,0.235
75.606199,1.844,-8.721,0.215
75.615881,1.765,-8.721,0.215
75.625563,1.608,-8.658,0.306
75.635245,1.451,-8.517,0.41
75.644927,1.216,-8.369,0.476
75.654609,1.059,-8.26,0.535
75.664291,0.981,-8.137,0.517
75.673973,1.098,-8.008,0.46
75.683655,1.216,-8.053,0.492
75.693337,1.216,-8.176,0.51
75.703019,1.098,-8.228,0.581
75.712701,0.941,-8.287,0.69
75.722372,0.824,-8.403,0.669
75.732043,0.628,-8.589,0.597
75.741714,0.588,-8.821,0.556
75.751385,0.51,-8.867,0.587
75.761056,0.314,-8.867,0.587
75.770727,-0.039,-8.976,0.528
75.780398,-0.471,-9.092,0.508
75.790069,-0.785,-9.137,0.54
75.79974,-0.785,-9.214,0.526
75.809411,-0.471,-9.323,0.467
75.819082,-0.275,-9.453,0.524
75.828753,-0.196,-9.376,0.538
75.838424,-0.157,-9.214,0.526
75.848064,-0.196,-9.13,0.501
75.857704,-0.275,-9.098,0.547
75.867344,-0.314,-9.053,0.515
75.876984,-0.314,-9.098,0.547
75.886624,-0.275,-8.957,0.651
75.896264,-0.157,-8.687,0.699
75.905904,-0.078,-8.494,0.733
75.915544,-0.118,-8.314,0.844
75.925184,-0.235,-8.23,0.819
75.934824,-0.431,-8.269,0.812
75.944464,-0.667,-8.653,0.506
75.954104,-0.902,-9.989,-0.049
75.963744,-0.981,-11.655,0.136
75.973384,-0.981,-13.025,0.452
75.983021,-0.941,-13.941,0.45
75.992658,-0.981,-14.482,0.354
76.002295,-0.941,-14.941,0.472
76.011932,-0.667,-15.122,0.6
76.021569,-0.353,-14.647,0.843
76.031206,-0.078,-13.654,0.859
76.040843,0.118,-12.707,0.906
76.05048,0.078,-12.345,0.89
76.060117,0.039,-12.584,0.888
76.069754,-0.039,-12.92,0.988
76.079391,-0.196,-13.064,1.122
76.089028,-0.392,-12.986,1.136
76.098665,-0.628,-12.754,1.177
76.108282,-0.706,-12.484,1.224
76.117899,-0.941,-12.077,1.176
76.127516,-1.098,-11.496,1.04
76.137133,-1.255,-10.978,0.813
76.14675,-1.255,-10.596,0.681
76.156367,-1.098,-10.235,0.665
76.165984,-0.941,-9.719,0.676
76.175601,-0.941,-9.042,0.676
76.185218,-1.098,-8.333,0.721
76.194835,-1.216,-7.764,0.662
76.204452,-1.334,-7.59,0.574
76.214069,-1.451,-7.821,0.533
76.223686,-1.53,-8.014,0.499
76.233303,-1.491,-7.987,0.344
76.24293,-1.373,-7.862,0.087
76.252557,-1.255,-7.746,0.108
76.262184,-1.294,-7.676,0.16
76.271811,-1.255,-7.49,0.233
76.281438,-1.177,-7.265,0.312
76.291065,-0.941,-7.124,0.417
76.300692,-0.745,-7.292,0.467
76.310319,-0.588,-7.492,0.471
76.319946,-0.392,-7.633,0.367
76.329573,-0.275,-7.844,0.21
76.3392,-0.235,-7.837,0.172
76.348827,-0.235,-7.58,0.296
76.358454,-0.314,-7.181,0.287
76.368076,-0.471,-6.819,0.271
76.377698,-0.549,-6.949,0.328
76.38732,-0.628,-7.419,0.285
76.396942,-0.785,-8.089,0.247
76.406564,-1.02,-8.646,0.467
76.416186,-1.255,-8.68,0.66
76.425808,-1.294,-8.539,0.765
76.43543,-1.216,-8.567,0.919
76.445052,-1.138,-8.601,1.112
76.454674,-1.138,-8.905,1.258
76.464296,-1.216,-9.875,0.888
76.473918,-1.255,-11.655,0.813
76.48354,-1.098,-13.118,1.431
76.493162,-0.785,-14.204,1.04
76.502785,-0.431,-15.834,0.116
76.512408,-0.314,-17.674,0.389
76.522031,0.196,-17.769,1.607
76.531654,0.824,-15.756,1.484
76.541277,0.981,-13.391,0.945
76.5509,1.098,-11.943,0.642
76.560523,1.255,-11.964,0.758
76.570146,1.216,-12.393,1.161
76.579769,1.177,-12.259,1.304
76.589392,0.941,-12.148,1.124
76.599015,0.471,-12.47,1.147
76.608638,-0.039,-12.968,1.258
76.618261,-0.471,-13.045,1.245
76.627884,-0.745,-12.825,1.124
76.637503,-1.02,-12.566,1.011
76.647122,-1.216,-12.282,0.981
76.656741,-1.451,-11.882,0.972
76.66636,-1.608,-11.205,0.972
76.675979,-1.765,-10.334,1.006
76.685598,-1.687,-9.307,0.828
76.695217,-1.687,-8.519,0.649
76.704836,-1.648,-8.137,0.517
76.714455,-1.608,-8.092,0.485
76.724074,-1.648,-8.176,0.51
76.733693,-1.687,-8.169,0.472
76.743312,-1.687,-8.194,0.387
76.752931,-1.687,-8.149,0.356
76.76255,-1.648,-8.149,0.356
76.772191,-1.687,-7.969,0.467
76.781832,-1.648,-7.814,0.494
76.791473,-1.53,-7.365,0.653
76.801114,-1.412,-7.183,0.526
76.810755,-1.373,-7.383,0.53
76.820396,-1.451,-7.674,0.599
76.830037,-1.412,-7.694,0.715
76.839678,-1.334,-7.508,0.787
76.849319,-1.216,-7.283,0.867
76.85896,-1.059,-7.237,0.835
76.868601,-0.941,-7.494,0.71
76.878242,-0.785,-7.989,0.583
76.887883,-0.667,-8.485,0.456
76.897548,-0.471,-8.748,0.369
76.907213,-0.471,-8.858,0.31
76.916878,-0.392,-8.735,0.292
76.926543,-0.235,-8.664,0.344
76.936208,-0.118,-8.748,0.369
76.945873,0.039,-8.826,0.356
76.955538,0.039,-8.955,0.413
76.965203,0.039,-8.955,0.413
76.974868,-0.118,-8.892,0.503
76.984533,-0.235,-8.808,0.478
76.994198,-0.353,-8.91,0.381
77.003863,-0.549,-9.007,0.483
77.013528,-0.667,-9.623,0.135
77.023193,-1.098,-10.866,-0.044
77.032886,-1.687,-12.371,0.129
77.042579,-1.844,-13.9,0.218
77.052272,-1.687,-15.111,0.084
77.061965,-1.726,-15.704,0.059
77.071658,-1.765,-15.729,-0.025
77.081351,-1.373,-15.252,-0.021
77.091044,-0.981,-14.143,0.016
77.100737,-0.588,-12.989,0.02
77.11043,-0.392,-12.168,-0.114
77.120123,-0.471,-11.987,-0.241
