Time,AccelerometerX,AccelerometerY,AccelerometerZ
90.935316,-0.392,-8.937,-1.496
90.945033,-0.471,-8.917,-1.612
90.95475,-0.588,-8.871,-1.644
90.964467,-0.588,-8.812,-1.753
90.974184,-0.628,-8.806,-1.792
90.983901,-0.628,-8.837,-1.837
90.993618,-0.51,-8.869,-1.883
91.003335,-0.353,-8.869,-1.883
91.013052,-0.275,-8.901,-1.928
91.022784,-0.118,-8.894,-1.967
91.032516,-0.039,-8.926,-2.012
91.042248,0.039,-8.926,-2.012
91.05198,0.078,-8.965,-2.019
91.061712,0.039,-8.958,-2.057
91.071444,0.039,-9.074,-2.078
91.081176,0.039,-9.221,-2.144
91.090908,0.039,-9.401,-2.255
91.10064,0.078,-9.503,-2.353
91.110372,0.118,-9.535,-2.398
91.120104,0.157,-9.49,-2.43
91.129836,0.157,-9.406,-2.455
91.139568,0.157,-9.36,-2.487
91.1493,0.157,-9.431,-2.539
91.159029,0.196,-9.662,-2.58
91.168758,0.235,-9.765,-2.678
91.178487,0.235,-9.919,-2.705
91.188216,0.235,-9.874,-2.737
91.197945,0.157,-9.796,-2.723
91.207674,0.118,-9.712,-2.748
91.217403,0.078,-9.783,-2.8
91.227132,-0.039,-9.867,-2.775
91.236861,-0.235,-10.169,-2.869
91.24659,-0.431,-10.608,-2.866
91.256319,-0.745,-10.744,-2.771
91.266048,-0.941,-11.548,-2.952
91.275777,-1.138,-11.776,-2.793
91.285506,-1.294,-11.88,-2.652
91.295216,-1.255,-11.907,-2.498
91.304926,-1.334,-11.273,-2.028
91.314636,-1.334,-10.394,-1.594
91.324346,-1.177,-9.61,-1.296
91.334056,-0.941,-9.848,-1.298
91.343766,-0.902,-10.455,-1.246
91.353476,-0.981,-10.503,-0.976
91.363186,-1.059,-10.035,-0.694
91.372896,-1.177,-9.771,-0.608
91.382606,-1.334,-9.812,-0.376
91.392316,-1.648,-9.776,-0.13
91.402026,-1.844,-9.739,0.115
91.411736,-1.961,-9.696,0.322
91.421446,-2.04,-9.814,0.54
91.431156,-2.001,-9.919,0.681
91.440864,-1.922,-9.894,0.765
91.450572,-1.765,-9.764,0.708
91.46028,-1.53,-9.816,0.779
91.469988,-1.216,-10.096,1.008
91.479696,-0.863,-10.337,1.244
91.489404,-0.471,-10.616,1.474
91.499112,-0.235,-10.682,1.622
91.50882,-0.039,-10.664,1.744
91.518528,0.118,-10.477,1.817
91.528236,0.196,-10.162,1.833
91.537944,0.275,-9.955,1.79
91.547652,0.314,-9.728,1.631
91.55736,0.314,-9.63,1.528
91.567087,0.196,-9.525,1.387
91.576814,0.078,-9.407,1.169
91.586541,0,-9.328,0.944
91.596268,-0.118,-9.223,0.803
91.605995,-0.275,-9.048,0.715
91.615722,-0.353,-8.835,0.633
91.625449,-0.392,-8.737,0.531
91.635176,-0.431,-8.776,0.524
91.644903,-0.471,-8.692,0.499
91.65463,-0.471,-8.621,0.551
91.664357,-0.431,-8.435,0.624
91.674084,-0.471,-8.287,0.69
91.683811,-0.51,-8.171,0.71
91.693528,-0.51,-8.069,0.808
91.703245,-0.628,-8.089,0.924
91.712962,-0.667,-8.444,0.901
91.722679,-0.745,-8.71,1.053
91.732396,-0.785,-9.071,1.069
91.742113,-0.824,-9.341,1.022
91.75183,-0.824,-9.671,1.083
91.761547,-0.902,-9.903,1.042
91.771264,-0.981,-10.05,0.976
91.780981,-1.059,-10.012,0.983
91.790698,-1.059,-9.998,0.906
91.800415,-1.098,-10.159,0.917
91.810132,-1.138,-10.282,0.935
91.819849,-1.02,-10.264,1.058
91.829585,-1.059,-10.116,1.124
91.839321,-0.981,-10.084,1.169
91.849057,-0.941,-10.253,1.219
91.858793,-0.863,-10.653,1.229
91.868529,-0.745,-11.362,1.183
91.878265,-0.667,-11.75,1.354
91.888001,-0.785,-11.366,1.66
91.897737,-0.628,-11.159,1.617
91.907473,-0.549,-11.591,1.581
91.917209,-0.667,-11.614,1.935
91.926945,-0.706,-11.539,2.188
91.936681,-0.471,-11.377,2.176
91.946417,-0.275,-11.398,2.292
91.956159,-0.118,-11.509,2.472
91.965901,0.078,-10.918,2.735
91.975643,0.196,-10.107,2.878
91.985385,0.431,-9.932,2.79
91.995127,0.628,-10.018,3.053
92.004869,0.863,-10.034,3.369
92.014611,1.294,-10.023,3.53
92.024353,1.726,-10.057,3.723
92.034095,2.079,-10.291,3.921
92.043837,2.432,-10.395,4.062
92.053579,2.785,-10.616,4.183
92.063321,3.06,-10.759,4.317
92.073063,3.177,-10.734,4.401
92.082805,3.217,-10.632,4.498
92.092527,3.138,-10.463,4.448
92.102249,2.942,-10.2,4.535
92.111971,2.785,-10.039,4.523
92.121693,2.471,-9.87,4.473
92.131415,2.197,-9.702,4.423
92.141137,1.922,-9.598,4.282
92.150859,1.648,-9.409,4.117
92.160581,1.412,-9.175,3.919
92.170303,1.138,-9.018,3.707
92.180025,0.902,-8.816,3.464
92.189747,0.667,-8.621,3.26
92.199469,0.471,-8.516,3.119
92.209191,0.314,-8.366,2.946
92.218913,0.196,-8.262,2.805
92.228625,0.078,-8.241,2.689
92.238337,-0.039,-8.196,2.658
92.248049,-0.078,-8.201,2.458
92.257761,-0.157,-8.289,2.283
92.267473,-0.157,-8.378,2.108
92.277185,-0.157,-8.441,2.017
92.286897,-0.118,-8.435,1.978
92.296609,-0.118,-8.491,1.849
92.306321,-0.118,-8.491,1.849
92.316033,-0.078,-8.491,1.849
92.325745,-0.078,-8.523,1.803
92.335457,-0.078,-8.523,1.803
92.345169,-0.039,-8.614,1.867
92.354881,-0.039,-8.66,1.899
92.364568,0.039,-8.764,2.04
92.374255,0.078,-8.81,2.071
92.383942,0.157,-8.9,2.135
92.393629,0.157,-8.985,2.16
92.403316,0.196,-9.062,2.146
92.413003,0.235,-9.184,2.165
92.42269,0.314,-9.269,2.19
92.432377,0.353,-9.107,2.178
92.442064,0.392,-9.371,2.092
92.451751,0.353,-9.732,2.108
92.461438,0.314,-10.132,2.117
92.471125,0.353,-10.371,2.115
92.480812,0.353,-10.48,2.056
92.490499,0.353,-10.589,1.997
92.500184,0.353,-10.73,1.892
92.509869,0.353,-10.748,1.769
92.519554,0.314,-10.664,1.744
92.529239,0.196,-10.464,1.74
92.538924,0.118,-10.303,1.728
92.548609,0.039,-10.057,1.692
92.558294,0,-9.889,1.642
92.567979,-0.118,-9.703,1.715
92.577664,-0.235,-9.587,1.735
92.587349,-0.314,-9.689,1.637
92.597034,-0.392,-10.5,1.494
92.606719,-0.549,-11.468,1.563
92.616404,-0.824,-11.568,1.904
92.626088,-0.981,-11.42,1.969
92.635772,-1.059,-11.266,1.997
92.645456,-1.216,-11.37,2.138
92.65514,-1.334,-11.018,2.399
92.664824,-1.373,-10.407,2.546
92.674508,-1.334,-9.68,2.715
92.684192,-1.373,-8.966,2.96
92.693876,-1.216,-9.346,2.853
92.70356,-1.255,-9.946,2.867
92.713244,-1.491,-10.077,3.162
92.722928,-1.726,-9.821,3.287
92.732612,-1.922,-9.789,3.333
92.742296,-2.157,-9.875,3.596
92.75198,-2.393,-9.793,3.81
92.761721,-2.511,-9.73,3.901
92.771462,-2.511,-9.989,4.014
92.781203,-2.432,-10.3,4.198
92.790944,-2.236,-10.527,4.358
92.800685,-2.04,-10.716,4.523
92.810426,-1.844,-10.813,4.626
92.820167,-1.569,-11.136,4.648
92.829908,-1.373,-11.22,4.673
92.839649,-1.216,-11.375,4.646
92.84939,-0.981,-11.309,4.499
92.859131,-0.785,-11.172,4.403
92.868872,-0.628,-10.843,4.342
92.878613,-0.471,-10.384,4.223
92.888354,-0.392,-9.845,3.88
92.898078,-0.314,-9.43,3.555
92.907802,-0.353,-8.943,3.282
92.917526,-0.275,-8.58,3.028
92.92725,-0.235,-8.146,2.826
92.936974,-0.157,-7.764,2.694
92.946698,-0.157,-7.439,2.432
92.956422,-0.196,-7.135,2.287
92.966146,-0.157,-6.946,2.121
92.97587,-0.196,-6.874,1.935
92.985594,-0.235,-6.905,1.889
92.995318,-0.275,-6.93,1.805
93.005042,-0.353,-7.053,1.823
93.014766,-0.392,-7.169,1.803
93.02449,-0.431,-7.278,1.744
93.034214,-0.549,-7.376,1.846
93.043938,-0.588,-7.53,1.819
93.053662,-0.667,-7.498,1.864
93.063386,-0.785,-7.383,1.885
93.07311,-0.785,-7.492,1.826
93.082834,-0.824,-7.717,1.746
93.092558,-0.902,-7.973,1.621
93.102282,-0.902,-8.128,1.594
93.112006,-0.941,-8.23,1.496
93.12173,-1.02,-8.269,1.49
93.131454,-1.138,-8.101,1.44
93.141178,-1.216,-7.869,1.48
93.150902,-1.334,-7.63,1.483
93.160609,-1.412,-7.508,1.464
93.170316,-1.53,-7.751,1.262
93.180023,-1.608,-8.208,1.142
93.18973,-1.648,-8.587,1.035
93.199437,-1.648,-8.767,0.924
93.209144,-1.608,-8.707,0.815
93.218851,-1.569,-8.662,0.783
93.228558,-1.569,-8.778,0.762
93.238265,-1.569,-8.901,0.781
93.247972,-1.53,-8.967,0.928
93.257679,-1.412,-9.116,1.101
93.267386,-1.373,-9.305,1.267
93.277093,-1.334,-9.596,1.335
93.2868,-1.255,-10.221,1.265
93.296516,-1.177,-11.073,1.354
93.306232,-1.138,-11.757,1.392
93.315948,-0.981,-12.691,1.267
93.325664,-0.941,-12.911,1.388
93.33538,-0.902,-13.22,1.333
93.345096,-0.824,-13.85,1.063
93.354812,-0.902,-14.011,1.074
93.364528,-0.863,-13.759,0.999
93.374244,-0.824,-13.075,0.961
93.38396,-0.628,-12.616,0.843
93.393676,-0.51,-12.08,0.738
93.403392,-0.275,-11.652,0.574
93.413108,-0.039,-11.053,0.561
93.422793,0.275,-10.478,0.463
93.432478,0.588,-10.291,0.535
93.442163,0.863,-10.594,0.442
93.451848,1.059,-11.207,0.533
93.461533,1.216,-11.466,0.647
93.471218,1.373,-11.571,0.788
93.480903,1.373,-11.514,0.917
93.490588,1.334,-11.502,1.079
93.500273,1.294,-11.382,1.299
93.509958,1.294,-11.255,1.481
93.519643,1.294,-11.173,1.694
93.529328,1.216,-10.961,1.851
93.539013,1.177,-10.712,2.015
93.548698,1.098,-10.448,2.101
93.558383,0.981,-10.157,2.033
93.568066,0.785,-9.834,2.01
93.577749,0.588,-9.453,1.878
93.587432,0.471,-9.194,1.765
93.597115,0.314,-9.16,1.571
93.606798,0.118,-9.055,1.431
93.616481,0,-8.841,1.349
93.626164,-0.157,-8.692,1.176
93.635847,-0.392,-8.426,1.024
93.64553,-0.51,-8.11,1.04
93.655213,-0.549,-7.749,1.024
93.664896,-0.667,-7.194,1.042
93.674579,-0.745,-6.64,1.06
93.684262,-0.706,-6.022,1.169
93.693922,-0.667,-5.66,1.153
93.703582,-0.549,-5.583,1.166
93.713242,-0.314,-6.06,1.162
93.722902,-0.235,-6.635,1.26
93.732562,-0.118,-7.217,1.396
93.742222,0,-7.785,1.455
93.751882,0,-8.23,1.496
93.761542,0,-8.514,1.526
93.771202,0.039,-8.598,1.551
93.780862,0.157,-8.728,1.608
93.790522,0.314,-8.851,1.626
93.800182,0.51,-9.107,1.501
93.809842,0.588,-9.255,1.435
93.819502,0.706,-9.126,1.378
93.829152,0.745,-8.866,1.265
93.838802,0.824,-8.678,1.099
93.848452,0.745,-8.703,1.015
93.858102,0.667,-8.598,0.874
93.867752,0.588,-8.417,0.746
93.877402,0.667,-9.36,0.222
93.887052,0.549,-10.396,-0.001
93.896702,0.275,-10.314,0.213
93.906352,0.196,-9.58,0.342
93.916002,0.314,-9.932,0.081
93.925652,0.118,-11.659,-0.064
93.935302,-0.275,-12.384,0.206
93.944952,-0.745,-12.155,0.486
93.954602,-0.863,-11.768,0.554
93.964233,-1.177,-11.571,0.788
93.973864,-1.53,-11.998,0.952
93.983495,-1.608,-12.854,0.84
93.993126,-1.687,-13.77,0.838
94.002757,-1.804,-14.159,1.009
94.012388,-2.001,-13.859,1.34
94.022019,-2.079,-13.197,1.656
94.03165,-2.197,-12.786,1.808
94.041281,-2.354,-12.852,1.956
94.050912,-2.354,-12.827,2.04
94.060543,-2.236,-12.757,2.092
94.070174,-2.157,-12.732,2.176
94.079805,-2.118,-12.777,2.208
94.089436,-2.118,-12.752,2.292
94.099073,-2.157,-12.559,2.326
94.10871,-2.118,-12.313,2.29
94.118347,-2.157,-11.907,2.242
94.127984,-2.118,-11.532,2.149
94.137621,-2.001,-11.111,2.024
94.147258,-1.844,-10.684,1.86
94.156895,-1.726,-10.25,1.658
94.166532,-1.648,-9.778,1.462
94.176169,-1.53,-9.305,1.267
94.185806,-1.491,-8.832,1.072
94.195443,-1.412,-8.328,0.921
94.20508,-1.334,-7.946,0.79
94.214717,-1.255,-7.603,0.651
94.224358,-1.216,-7.415,0.485
94.233999,-1.138,-7.355,0.376
94.24364,-1.138,-7.296,0.267
94.253281,-1.098,-7.212,0.242
94.262922,-1.098,-7.044,0.192
94.272563,-1.138,-6.831,0.11
94.282204,-1.216,-6.547,0.08
94.291845,-1.216,-6.378,0.03
94.301486,-1.255,-6.449,-0.022
94.311127,-1.294,-6.635,-0.095
94.320768,-1.334,-6.835,-0.09
94.330409,-1.373,-7.067,-0.131
94.34005,-1.451,-7.292,-0.21
94.349691,-1.53,-7.46,-0.16
94.359326,-1.53,-7.653,-0.194
94.368961,-1.608,-7.815,-0.183
94.378596,-1.648,-7.912,-0.081
94.388231,-1.804,-7.849,0.01
94.397866,-1.883,-7.778,0.062
94.407501,-2.04,-8.01,0.022
94.417136,-2.04,-8.86,-0.128
94.426771,-2.197,-9.403,0.015
94.436406,-2.079,-10.285,-0.18
94.446041,-2.157,-10.421,-0.085
94.455676,-2.197,-10.698,-0.094
94.465311,-2.157,-11.162,-0.176
94.474946,-2.197,-11.582,-0.051
94.484581,-2.079,-12.048,0.106
94.494234,-1.961,-12.191,0.24
94.503887,-1.844,-12.548,0.456
94.51354,-1.765,-12.768,0.577
94.523193,-1.569,-12.886,0.795
94.532846,-1.451,-12.632,1.158
94.542499,-1.216,-12.568,1.249
94.552152,-1.02,-12.743,1.338
94.561805,-0.706,-13.407,1.261
94.571458,-0.51,-14.161,1.247
94.581111,-0.275,-14.22,1.356
94.590764,-0.118,-14.041,1.468
94.600417,-0.039,-13.609,1.504
94.61007,-0.039,-13.197,1.656
94.61972,0,-12.773,1.731
94.62937,0,-12.186,1.795
94.63902,0,-11.748,1.792
94.64867,0,-11.186,1.772
94.65832,0,-10.741,1.731
94.66797,0,-10.507,1.533
94.67762,-0.078,-10.28,1.374
94.68727,-0.118,-9.923,1.158
94.69692,-0.196,-9.419,1.008
94.70657,-0.392,-8.907,0.819
94.71622,-0.549,-8.364,0.676
94.72587,-0.745,-7.874,0.603
94.73552,-0.824,-7.396,0.608
94.74517,-0.981,-6.99,0.56
94.75484,-0.981,-6.597,0.589
94.76451,-0.981,-6.217,0.696
94.77418,-0.863,-6.144,0.51
94.78385,-0.785,-6.285,0.405
94.79352,-0.706,-6.51,0.326
94.80319,-0.51,-6.742,0.285
94.81286,-0.353,-6.883,0.18
94.82253,-0.235,-6.967,0.205
94.8322,-0.157,-6.967,0.205
94.84187,-0.118,-6.858,0.265
94.85154,-0.039,-6.781,0.278
94.86121,-0.039,-6.735,0.246
94.87088,0,-6.774,0.24
94.880591,0,-6.781,0.278
94.890302,0.078,-6.799,0.155
94.900013,0.157,-6.631,0.105
94.909724,0.196,-6.694,0.015
94.919435,0.353,-8.635,-0.726
94.929146,0.353,-10.587,-0.951
94.938857,0.078,-10.732,-0.578
94.948568,0,-9.753,-0.485
94.958279,0.118,-10.085,-0.862
94.96799,-0.157,-11.355,-0.887
94.977701,-0.588,-12.234,-0.644
94.987412,-1.059,-12.089,-0.339
94.997123,-1.059,-11.787,-0.246
95.006846,-1.216,-11.266,-0.035
95.016569,-1.373,-11.571,0.111
95.026292,-1.569,-12.332,0.136
95.036015,-1.608,-14.243,-0.321
95.045738,-1.804,-16.17,-0.461
95.055461,-2.314,-15.847,0.193
95.065184,-2.746,-14.434,0.761
95.074907,-3.06,-13.513,0.963
95.08463,-3.452,-13.645,1.259
95.094353,-3.844,-13.966,1.72
95.104076,-3.962,-13.981,2.036
95.113799,-3.923,-13.9,2.249
95.123522,-4.001,-13.818,2.463
95.133245,-4.158,-13.652,2.651
95.143005,-4.276,-13.202,2.81
95.152765,-4.276,-12.647,2.829
95.162525,-4.119,-12.15,2.717
95.172285,-3.923,-11.723,2.553
95.182045,-3.648,-11.243,2.319
95.191805,-3.413,-10.802,2.078
95.201565,-3.138,-10.271,1.774
95.211325,-2.824,-9.771,1.424
95.221085,-2.511,-9.226,1.042
95.230845,-2.197,-8.771,0.724
95.240605,-1.961,-8.285,0.451
95.250365,-1.726,-7.851,0.249
95.260125,-1.53,-7.353,0.137
95.269906,-1.373,-6.894,0.019
95.279687,-1.255,-6.467,-0.145
95.289468,-1.216,-6.131,-0.245
95.299249,-1.138,-5.974,-0.456
95.30903,-1.177,-5.954,-0.572
95.318811,-1.177,-6.094,-0.676
95.328592,-1.255,-6.326,-0.717
95.338373,-1.373,-6.583,-0.842
95.348154,-1.491,-6.731,-0.908
95.357935,-1.608,-6.801,-0.96
95.367716,-1.765,-6.858,-1.09
95.377497,-1.922,-6.974,-1.11
95.387278,-2.118,-6.974,-1.11
95.397059,-2.275,-6.942,-1.065
95.40683,-2.471,-6.974,-1.11
95.416601,-2.667,-7.09,-1.131
95.426372,-2.785,-7.244,-1.158
95.436143,-2.981,-7.349,-1.017
95.445914,-3.099,-7.401,-0.947
95.455685,-3.177,-7.447,-0.915
95.465456,-3.256,-7.794,-0.976
95.475227,-3.177,-8.471,-0.976
95.484998,-3.138,-9.283,-1.119
95.494769,-3.02,-10.185,-1.198
95.50454,-3.02,-10.707,-1.171
95.514311,-2.981,-11.114,-1.123
95.524082,-2.903,-11.725,-1.271
95.533853,-2.864,-12.396,-1.309
95.543644,-2.864,-12.887,-1.237
95.553435,-2.824,-13.041,-1.264
95.563226,-2.746,-13.087,-1.232
95.573017,-2.628,-13.016,-1.18
95.582808,-2.55,-12.875,-1.075
95.592599,-2.432,-12.759,-1.055
95.60239,-2.275,-12.637,-1.073
95.612181,-2.118,-12.693,-1.203
95.621972,-1.922,-12.873,-1.314
95.631763,-1.844,-13.027,-1.341
95.641554,-1.844,-12.848,-1.23
95.651345,-1.804,-12.443,-1.039
95.661136,-1.844,-11.994,-0.88
95.670934,-1.883,-11.719,-0.632
95.680732,-1.765,-11.584,-0.489
95.69053,-1.569,-11.425,-0.262
95.700328,-1.451,-11.155,-0.214
95.710126,-1.334,-10.853,-0.121
95.719924,-1.255,-10.55,-0.028
95.729722,-1.216,-10.273,-0.019
95.73952,-1.216,-9.887,0.049
95.749318,-1.255,-9.487,0.04
95.759116,-1.177,-9.126,0.024
95.768914,-1.138,-8.726,0.015
95.778712,-1.059,-8.333,0.044
95.78851,-0.824,-7.908,0.119
95.798308,-0.51,-7.56,0.181
95.808102,-0.275,-7.308,0.106
95.817896,-0.039,-7.076,0.146
95.82769,0.118,-6.985,0.083
95.837484,0.353,-6.926,-0.026
95.847278,0.51,-7.022,-0.163
95.857072,0.628,-7.201,-0.274
95.866866,0.628,-7.278,-0.288
95.87666,0.667,-7.226,-0.358
95.886454,0.628,-7.065,-0.369
95.896248,0.628,-6.865,-0.374
95.906042,0.628,-6.71,-0.347
95.915836,0.628,-6.717,-0.308
95.92563,0.706,-6.788,-0.36
95.935424,0.785,-6.942,-0.388
95.945185,0.863,-7.244,-0.481
95.954946,0.863,-7.522,-0.49
95.964707,0.824,-7.624,-0.587
95.974468,0.785,-7.676,-0.517
95.984229,0.628,-7.651,-0.433
95.99399,0.51,-7.562,-0.258
96.003751,0.392,-7.89,-0.435
96.013512,0.353,-9.478,-0.914
96.023273,0.157,-10.523,-0.86
96.033034,-0.118,-10.546,-0.505
96.042795,-0.118,-10.289,-0.38
96.052556,-0.039,-10.398,-0.439
96.062317,-0.235,-11.198,-0.421
96.072078,-0.392,-12.346,-0.464
96.081807,-0.549,-13.32,-0.357
96.091536,-0.431,-14.029,-0.403
96.101265,-0.392,-13.716,-0.148
96.110994,-0.314,-13.318,0.081
96.120723,-0.275,-13.23,0.256
96.130452,-0.353,-13.643,0.343
96.140181,-0.314,-14.809,0.177
96.14991,-0.392,-15.352,0.32
96.159639,-0.588,-14.718,0.791
96.169368,-0.588,-13.913,0.972
96.179097,-0.588,-13.475,0.97
96.188826,-0.706,-13.418,1.099
96.198555,-0.824,-13.15,1.386
96.208284,-0.785,-12.609,1.481
96.218002,-0.667,-12.118,1.408
96.22772,-0.51,-11.739,1.515
96.237438,-0.353,-11.48,1.401
96.247156,-0.314,-11.202,1.41
96.256874,-0.314,-10.905,1.304
96.266592,-0.235,-10.537,1.249
96.27631,-0.157,-10.116,1.124
96.286028,-0.157,-9.735,0.992
96.295746,-0.078,-9.462,0.801
96.305464,-0.078,-9.119,0.663
96.315182,-0.118,-8.744,0.569
96.3249,-0.118,-8.401,0.431
96.334618,-0.157,-8.064,0.331
96.34431,-0.275,-7.805,0.217
96.354002,-0.392,-7.528,0.226
96.363694,-0.51,-7.283,0.19
96.373386,-0.549,-7.062,0.069
96.383078,-0.706,-6.972,0.006
96.39277,-0.785,-6.926,-0.026
96.402462,-0.902,-6.919,-0.065
96.412154,-0.941,-6.81,-0.006
96.421846,-0.941,-6.726,-0.031
96.431538,-1.059,-6.726,-0.031
96.44123,-1.177,-6.817,0.033
96.450922,-1.255,-6.806,0.194
96.460614,-1.334,-6.665,0.299
96.470306,-1.412,-6.633,0.344
96.479977,-1.451,-6.64,0.383
96.489648,-1.451,-6.635,0.583
96.499319,-1.53,-6.944,0.528
96.50899,-1.53,-8.36,0.199
96.518661,-1.726,-8.937,0.535
96.528332,-2.001,-8.746,0.808
96.538003,-2.04,-8.719,0.653
96.547674,-2.079,-9.46,0.563
96.557345,-2.04,-10.943,0.62
96.567016,-2.001,-12.048,0.783
96.576687,-1.726,-12.58,1.088
96.586358,-1.451,-12.807,1.247
96.596029,-1.294,-12.925,1.465
96.6057,-1.216,-12.729,1.938
96.615375,-1.294,-12.436,2.308
96.62505,-0.941,-12.625,2.474
96.634725,-0.667,-13.052,2.638
96.6444,-0.392,-13.615,2.897
96.654075,-0.157,-14.063,3.176
96.66375,0.078,-14.163,3.517
96.673425,0.157,-13.979,3.829
96.6831,0.157,-13.872,4.126
96.692775,0.118,-13.752,4.347
96.70245,0.078,-13.565,4.419
96.712125,0.118,-13.165,4.41
96.7218,0.118,-12.752,4.324
96.731475,0.157,-12.318,4.121
96.741141,0.118,-11.961,3.906
96.750807,0.157,-11.475,3.633
96.760473,0.196,-10.886,3.458
96.770139,0.196,-10.246,3.212
96.779805,0.196,-9.566,2.974
96.789471,0.157,-8.855,2.78
96.799137,0.118,-8.105,2.594
96.808803,0.078,-7.362,2.446
96.818469,0.039,-6.671,2.369
96.828135,0.078,-6.167,2.219
96.837801,0.078,-5.869,2.112
96.847467,0.157,-5.681,1.946
96.857133,0.235,-5.833,1.68
96.866799,0.275,-6.09,1.555
96.876456,0.275,-6.308,1.437
96.886113,0.314,-6.417,1.378
96.89577,0.392,-6.417,1.378
96.905427,0.431,-6.512,1.242
96.915084,0.353,-6.558,1.273
96.924741,0.353,-6.551,1.235
96.934398,0.314,-6.699,1.169
96.944055,0.314,-7.04,1.069
96.953712,0.392,-7.433,1.039
96.963369,0.392,-7.658,0.96
96.973026,0.392,-7.742,0.985
96.982683,0.275,-7.728,0.908
96.99234,0.235,-8.821,0.556
97.001997,0.078,-9.512,0.633
97.011631,-0.275,-9.373,0.976
97.021265,-0.157,-9.405,0.931
97.030899,-0.157,-9.521,0.91
97.040533,-0.353,-9.969,1.19
97.050167,-0.51,-10.827,1.317
97.059801,-0.785,-11.398,1.615
97.069435,-0.981,-11.968,1.913
97.079069,-1.216,-12.152,2.279
97.088703,-1.373,-12.129,2.601
97.098337,-1.608,-12.093,2.847
97.107971,-1.844,-12.218,3.103
97.117605,-2.079,-12.697,3.338
