Time,Label
62.00656,0
62.008818,0
62.012491,0
62.016264,0
62.017995,0
62.019492,0
62.025968,0
62.030166,0
62.031467,0
62.035688,0
62.039831,0
62.04084,0
62.045408,0
62.051527,0
62.055128,0
62.062214,0
62.064848,0
62.071954,0
62.072901,0
62.074568,0
62.083588,0
62.084288,0
62.094008,0
62.094275,0
62.099506,0
62.103728,0
62.104962,0
62.113448,0
62.115649,0
62.123168,0
62.125917,0
62.126336,0
62.132888,0
62.137023,0
62.142608,0
62.14771,0
62.149078,0
62.152328,0
62.158397,0
62.162044,0
62.165527,0
62.169084,0
62.17176,0
62.173096,0
62.179752,0
62.181476,0
62.19042,0
62.191192,0
62.192304,0
62.200908,0
62.201088,0
62.210624,0
62.211756,0
62.22034,0
62.222424,0
62.226815,0
62.230056,0
62.233092,0
62.239772,0
62.24376,0
62.248102,0
62.249488,0
62.254428,0
62.259204,0
62.265096,0
62.26892,0
62.272595,0
62.275764,0
62.278636,0
62.286432,0
62.288352,0
62.2971,0
62.297969,0
62.298048,0
62.307744,0
62.307768,0
62.312628,0
62.31744,0
62.318442,0
62.319393,0
62.327136,0
62.329116,0
62.332678,0
62.336832,0
62.33979,0
62.346528,0
62.350464,0
62.356224,0
62.361138,0
62.365398,0
62.36592,0
62.371812,0
62.375616,0
62.382486,0
62.385312,0
62.389292,0
62.39316,0
62.395008,0
62.403834,0
62.404704,0
62.412439,0
62.413916,0
62.4144,0
62.414508,0
62.424096,0
62.425182,0
62.433782,0
62.435626,0
62.435856,0
62.438409,0
62.443468,0
62.446528,0
62.453154,0
62.4572,0
62.46284,0
62.466592,0
62.467872,0
62.472526,0
62.478544,0
62.482212,0
62.489216,0
62.491898,0
62.497503,0
62.499888,0
62.501584,0
62.51056,0
62.51127,0
62.520956,0
62.521232,0
62.526141,0
62.530642,0
62.531904,0
62.540328,0
62.542576,0
62.550014,0
62.553248,0
62.553851,0
62.5597,0
62.56392,0
62.566365,0
62.568868,0
62.569397,0
62.574592,0
62.579094,0
62.585268,0
62.586823,0
62.588791,0
62.595944,0
62.598488,0
62.60662,0
62.608185,0
62.611053,0
62.617296,0
62.617882,0
62.627579,0
62.627972,0
62.637276,0
62.638648,0
62.646973,0
62.649029,0
62.649324,0
62.65667,0
62.66,0
62.666367,0
62.670676,0
62.674436,0
62.676064,0
62.681352,0
62.685761,0
62.692028,0
62.695451,0
62.696881,0
62.702704,0
62.705141,0
62.711263,0
62.713419,0
62.714058,0
62.714831,0
62.724134,0
62.724521,0
62.730093,0
62.734211,0
62.734849,0
62.743901,0
62.745564,0
62.753591,0
62.756279,0
62.763281,0
62.766994,0
62.76852,0
62.772971,0
62.777346,0
62.777709,0
62.782661,0
62.786019,0
62.788424,0
62.790521,0
62.792351,0
62.799139,0
62.802041,0
62.80355,0
62.809854,0
62.811731,0
62.820569,0
62.821421,0
62.824653,0
62.831107,0
62.831284,0
62.840793,0
62.842055,0
62.850479,0
62.852826,0
62.853537,0
62.860165,0
62.863597,0
62.869851,0
62.874368,0
62.879445,0
62.879537,0
62.885139,0
62.889223,0
62.89591,0
62.898909,0
62.906681,0
62.908595,0
62.913179,0
62.917452,0
62.918281,0
62.927967,0
62.928223,0
62.937653,0
62.938994,0
62.947339,0
62.949644,0
62.949765,0
62.956878,0
62.957025,0
62.960536,0
62.966703,0
62.970401,0
62.971343,0
62.976381,0
62.98215,0
62.986059,0
62.992957,0
62.995737,0
62.996018,0
63.003764,0
63.005415,0
