Time,Label
108.00773,0
108.009771,0
108.013759,0
108.01739,0
108.020483,0
108.02705,0
108.031195,0
108.03671,0
108.039361,0
108.041907,0
108.04637,0
108.052619,0
108.05603,0
108.05893,0
108.063331,0
108.06569,0
108.074043,0
108.07537,0
108.083401,0
108.084739,0
108.08505,0
108.085217,0
108.09473,0
108.095435,0
108.10441,0
108.106131,0
108.106331,0
108.11409,0
108.116827,0
108.12377,0
108.127523,0
108.130879,0
108.13345,0
108.138219,0
108.14313,0
108.148915,0
108.15281,0
108.158549,0
108.159611,0
108.16249,0
108.170307,0
108.17217,0
108.181003,0
108.18185,0
108.18325,0
108.19153,0
108.191699,0
108.201225,0
108.202395,0
108.20693,0
108.21092,0
108.212923,0
108.213091,0
108.220615,0
108.223764,0
108.23031,0
108.231481,0
108.234437,0
108.237709,0
108.240005,0
108.24511,0
108.2497,0
108.255783,0
108.259395,0
108.266456,0
108.26909,0
108.269901,0
108.277129,0
108.278785,0
108.287802,0
108.28848,0
108.29726,0
108.298175,0
108.298475,0
108.30787,0
108.309148,0
108.317565,0
108.319821,0
108.324172,0
108.32726,0
108.330494,0
108.336953,0
108.338977,0
108.339322,0
108.341167,0
108.346646,0
108.35184,0
108.356339,0
108.360504,0
108.362502,0
108.366032,0
108.373164,0
108.375725,0
108.383826,0
108.385418,0
108.389526,0
108.394488,0
108.395111,0
108.404804,0
108.40515,0
108.414497,0
108.415509,0
108.415812,0
108.42419,0
108.426474,0
108.427102,0
108.433883,0
108.437136,0
108.443576,0
108.447798,0
108.453269,0
108.45846,0
108.459243,0
108.462962,0
108.467222,0
108.469122,0
108.472652,0
108.477184,0
108.479784,0
108.482342,0
108.485953,0
108.490432,0
108.492032,0
108.50108,0
108.501722,0
108.509528,0
108.511412,0
108.511728,0
108.521102,0
108.522376,0
108.530792,0
108.533024,0
108.540482,0
108.541195,0
108.543672,0
108.550172,0
108.55432,0
108.559862,0
108.564968,0
108.569552,0
108.570259,0
108.575616,0
108.579242,0
108.586264,0
108.588932,0
108.596912,0
108.598622,0
108.599647,0
108.60756,0
108.608312,0
108.61803,0
108.618208,0
108.619645,0
108.623339,0
108.627748,0
108.628856,0
108.637466,0
108.639496,0
108.647184,0
108.64907,0
108.650136,0
108.656902,0
108.660776,0
108.66662,0
108.671416,0
108.676338,0
108.677633,0
108.682056,0
108.686056,0
108.692696,0
108.695774,0
108.703336,0
108.705492,0
108.708651,0
108.713976,0
108.71521,0
108.724616,0
108.724928,0
108.728059,0
108.734654,0
108.735256,0
108.73575,0
108.737011,0
108.74438,0
108.745896,0
108.754106,0
108.756572,0
108.761949,0
108.763832,0
108.767248,0
108.773558,0
108.777924,0
108.783284,0
108.7886,0
108.790847,0
108.79301,0
108.799276,0
108.802736,0
108.809952,0
108.812462,0
108.820628,0
108.820766,0
108.822188,0
108.824003,0
108.831304,0
108.831914,0
108.83825,0
108.841005,0
108.84164,0
108.84198,0
108.851366,0
108.852656,0
108.861092,0
108.863332,0
108.86366,0
108.870812,0
108.874008,0
108.880532,0
108.881234,0
108.884693,0
108.890252,0
108.895378,0
108.899972,0
108.906063,0
108.908716,0
108.909692,0
108.916748,0
108.919412,0
108.927433,0
108.929132,0
108.935774,0
108.938118,0
108.938852,0
108.948572,0
108.948803,0
108.958292,0
108.959488,0
108.960168,0
108.968012,0
108.970173,0
108.977732,0
108.980858,0
108.987452,0
108.989172,0
108.99084,0
108.991543,0
108.997172,0
109.002228,0
109.006892,0
109.012453,0
109.012913,0
109.016609,0
109.023598,0
109.026326,0
109.034283,0
109.036043,0
109.041728,0
109.045013,0
109.04576,0
109.055477,0
109.055743,0
109.065194,0
109.066473,0
109.068487,0
109.074911,0
109.077203,0
109.084628,0
109.087933,0
109.093009,0
109.094345,0
109.098663,0
109.104062,0
109.109393,0
109.113779,0
109.120123,0
109.120623,0
109.123496,0
109.130853,0
109.133213,0
109.135457,0
109.135805,0
109.141583,0
109.142949,0
109.152304,0
109.152685,0
109.157992,0
109.162421,0
109.163025,0
109.172157,0
109.173746,0
109.181893,0
109.182005,0
109.184467,0
109.191629,0
109.195188,0
109.201365,0
109.205909,0
109.206862,0
109.211101,0
109.21663,0
109.220837,0
109.227351,0
109.230573,0
109.232828,0
109.238072,0
109.240309,0
109.248793,0
109.250045,0
109.259514,0
109.259781,0
109.259934,0
109.269514,0
109.270235,0
109.279247,0
109.280956,0
109.283551,0
109.28372,0
109.28898,0
109.291687,0
109.298713,0
109.302418,0
109.30459,0
109.308446,0
109.313149,0
109.318179,0
109.32388,0
109.327912,0
109.334611,0
109.337645,0
109.337772,0
109.345342,0
109.347378,0
109.356073,0
109.357111,0
109.362788,0
109.366804,0
109.366844,0
109.376577,0
109.377535,0
109.38624,0
109.38631,0
109.388266,0
109.396043,0
109.398997,0
109.405763,0
109.405955,0
109.409728,0
109.415483,0
109.4164,0
109.420446,0
109.425203,0
109.428154,0
109.431164,0
109.434923,0
109.441882,0
109.444643,0
109.446954,0
109.4526,0
109.454363,0
