Time,AccelerometerX,AccelerometerY,AccelerometerZ
77.41073,-0.628,-6.383,-1.524
77.420507,-0.667,-5.951,-1.488
77.430284,-0.706,-5.449,-1.399
77.440039,-0.628,-4.979,-1.356
77.449794,-0.628,-4.613,-1.172
77.459549,-0.471,-4.349,-1.086
77.469304,-0.353,-4.195,-1.058
77.479059,-0.431,-4.331,-0.963
77.488814,-0.745,-4.397,-0.815
77.498569,-1.02,-4.47,-0.629
77.508324,-1.294,-4.42,-0.461
77.518079,-1.294,-4.458,-0.467
77.527834,-1.138,-5.147,-0.629
77.537589,-0.981,-6.492,-0.906
77.547344,-0.941,-8.103,-1.031
77.557099,-0.785,-9.501,-1.237
77.566854,-0.588,-10.91,-1.605
77.576596,-0.588,-11.998,-1.757
77.586338,-0.628,-12.353,-1.78
77.59608,-0.785,-11.96,-1.75
77.605822,-0.667,-11.051,-1.71
77.615564,-0.51,-10.214,-1.482
77.625306,-0.588,-9.692,-1.51
77.635048,-0.941,-9.685,-1.548
77.64479,-1.412,-10.13,-1.507
77.654532,-1.765,-10.576,-1.466
77.664274,-2.001,-10.923,-1.528
77.674016,-2.118,-11.148,-1.607
77.683758,-2.197,-11.314,-1.796
77.6935,-2.197,-11.585,-1.844
77.703242,-2.079,-11.919,-1.982
77.712985,-1.804,-12.091,-2.132
77.722728,-1.608,-12.078,-2.209
77.732471,-1.451,-12.166,-2.384
77.742214,-1.373,-12.307,-2.489
77.751957,-1.412,-12.437,-2.432
77.7617,-1.451,-12.36,-2.418
77.771443,-1.53,-12.173,-2.346
77.781186,-1.53,-11.941,-2.305
77.790929,-1.569,-12.191,-2.468
77.800672,-1.726,-13.784,-3.148
77.810415,-2.001,-15.536,-3.377
77.820158,-2.275,-15.264,-2.891
77.829901,-2.275,-14.046,-2.795
77.839629,-2.118,-13.028,-2.695
77.849357,-2.157,-11.935,-2.343
77.859085,-2.314,-10.971,-1.935
77.868813,-2.236,-10.098,-1.462
77.878541,-2.236,-9.424,-1.223
77.888269,-2.118,-9.03,-1.194
77.897997,-2.001,-9.53,-1.521
77.907725,-2.079,-10.714,-1.81
77.917453,-2.314,-11.219,-1.66
77.927181,-2.589,-10.692,-1.487
77.936909,-2.628,-9.783,-1.446
77.946637,-2.667,-9.144,-1.453
77.956365,-2.667,-8.617,-1.28
77.966093,-2.707,-8.494,-1.299
77.975807,-2.628,-8.519,-1.383
77.985521,-2.628,-8.467,-1.453
77.995235,-2.511,-8.324,-1.587
78.004949,-2.393,-8.065,-1.701
78.014663,-2.236,-7.749,-1.685
78.024377,-2.04,-7.31,-1.687
78.034091,-1.883,-6.917,-1.658
78.043805,-1.726,-6.517,-1.667
78.053519,-1.53,-6.174,-1.806
78.063233,-1.412,-5.981,-1.772
78.072947,-1.294,-5.897,-1.797
78.082661,-1.177,-5.852,-1.828
78.092375,-1.098,-5.799,-1.899
78.102089,-1.098,-5.792,-1.937
78.111803,-1.138,-5.908,-1.958
78.1215,-1.059,-6.004,-2.094
78.131197,-1.098,-6.236,-2.135
78.140894,-1.138,-6.545,-2.19
78.150591,-1.255,-6.892,-2.251
78.160288,-1.373,-7.247,-2.274
78.169985,-1.491,-7.549,-2.367
78.179682,-1.569,-7.89,-2.467
78.189379,-1.608,-8.438,-2.523
78.199076,-1.687,-9.197,-2.737
78.208773,-1.844,-9.874,-2.737
78.21847,-1.922,-10.408,-2.871
78.228167,-1.883,-10.928,-3.082
78.237864,-1.765,-11.635,-3.366
78.247563,-1.726,-12.478,-3.554
78.257262,-1.726,-13.096,-3.663
78.266961,-1.687,-13.45,-3.686
78.27666,-1.648,-13.528,-3.7
78.286359,-1.569,-13.412,-3.679
78.296058,-1.373,-13.387,-3.595
78.305757,-1.138,-13.562,-3.507
78.315456,-0.824,-14.455,-3.863
78.325155,-0.549,-15.955,-4.168
78.334854,-0.549,-15.65,-3.636
78.344553,-0.275,-13.832,-2.877
78.354252,0.275,-12.205,-2.391
78.363951,0.863,-10.767,-1.739
78.373644,1.255,-9.535,-1.044
78.383337,1.608,-8.635,-0.726
78.39303,1.883,-8.967,-1.103
78.402723,2.001,-10.873,-2.037
78.412416,1.648,-12.839,-2.184
78.422109,1.491,-13.439,-2.17
78.431802,1.491,-13.075,-2.425
78.441495,1.491,-12.173,-2.346
78.451188,1.53,-11.285,-2.189
78.460881,1.53,-10.544,-2.098
78.470574,1.373,-10.003,-2.003
78.480267,1.138,-9.674,-2.064
78.48996,0.863,-9.421,-2.139
78.499653,0.549,-9.215,-2.182
78.509317,0.235,-8.853,-2.198
78.518981,-0.118,-8.39,-2.117
78.528645,-0.353,-7.842,-2.06
78.538309,-0.588,-7.185,-1.944
78.547973,-0.785,-6.574,-1.797
78.557637,-1.02,-6.033,-1.701
78.567301,-1.216,-5.57,-1.619
78.576965,-1.334,-5.254,-1.604
78.586629,-1.451,-5.099,-1.576
78.596293,-1.491,-5.124,-1.66
78.605957,-1.53,-5.188,-1.751
78.615621,-1.569,-5.438,-1.915
78.625285,-1.608,-5.817,-2.022
78.634949,-1.687,-6.158,-2.122
78.644622,-1.648,-6.499,-2.221
78.654295,-1.608,-6.756,-2.346
78.663968,-1.491,-7.051,-2.478
78.673641,-1.373,-7.36,-2.533
78.683314,-1.255,-7.715,-2.555
78.692987,-1.138,-7.954,-2.558
78.70266,-0.981,-8.101,-2.623
78.712333,-0.863,-8.358,-2.748
78.722006,-0.628,-8.763,-2.939
78.731679,-0.549,-9.444,-3.139
78.741352,-0.471,-9.946,-3.228
78.751025,-0.392,-10.442,-3.355
78.760698,-0.275,-10.994,-3.611
78.77035,-0.314,-11.708,-3.857
78.780002,-0.353,-12.396,-4.018
78.789654,-0.431,-12.898,-4.107
78.799306,-0.667,-12.951,-4.036
78.808958,-0.863,-12.687,-3.95
78.81861,-1.098,-12.43,-3.825
78.828262,-1.412,-12.648,-3.943
78.837914,-1.804,-14.171,-4.57
78.847566,-2.275,-16.193,-4.847
78.857218,-2.864,-16.257,-4.261
78.86687,-3.217,-15.055,-3.85
78.876522,-3.295,-13.569,-3.468
78.886174,-3.452,-12.378,-3.218
78.895826,-3.727,-11.646,-2.85
78.905478,-4.001,-11.083,-2.432
78.91512,-4.119,-10.403,-1.994
78.924762,-4.315,-9.803,-2.007
78.934404,-4.393,-10.046,-2.21
78.944046,-4.354,-10.878,-2.237
78.953688,-4.433,-11.139,-1.884
78.96333,-4.511,-10.619,-1.673
78.972972,-4.393,-9.749,-1.639
78.982614,-4.158,-9.137,-1.492
78.992256,-3.844,-8.667,-1.449
79.001898,-3.53,-8.467,-1.453
79.01154,-3.217,-8.306,-1.465
79.021182,-2.864,-8.162,-1.599
79.030824,-2.589,-8.181,-1.721
79.04045,-2.354,-8.072,-1.662
79.050076,-2.275,-7.731,-1.562
79.059702,-2.157,-7.119,-1.415
79.069328,-2.001,-6.365,-1.401
79.078954,-1.922,-5.74,-1.331
79.08858,-1.804,-5.463,-1.322
79.098206,-1.765,-5.502,-1.329
79.107832,-1.726,-5.617,-1.349
79.117458,-1.608,-5.836,-1.467
79.127084,-1.491,-6.099,-1.553
79.13671,-1.451,-6.279,-1.665
79.146336,-1.373,-6.504,-1.744
79.155962,-1.451,-6.729,-1.824
79.165588,-1.451,-6.922,-1.858
79.175211,-1.53,-7.147,-1.937
79.184834,-1.687,-7.476,-1.876
79.194457,-1.804,-7.901,-1.951
79.20408,-1.922,-8.088,-2.024
79.213703,-1.961,-8.506,-2.137
79.223326,-2.079,-9.308,-2.557
79.232949,-2.275,-10.285,-2.889
79.242572,-2.393,-11.471,-2.939
79.252195,-2.471,-12.369,-2.818
79.261818,-2.471,-12.666,-2.711
79.271441,-2.432,-12.519,-2.646
79.281064,-2.432,-12.26,-2.759
79.290687,-2.511,-12.032,-2.918
79.30031,-2.471,-11.812,-3.039
79.309949,-2.275,-11.553,-3.152
79.319588,-1.961,-11.326,-3.311
79.329227,-1.491,-11.271,-3.621
79.338866,-0.941,-11.976,-4.143
79.348505,-0.471,-13.626,-4.952
79.358144,-0.275,-15.019,-4.958
79.367783,-0.078,-14.616,-4.529
79.377422,0.471,-12.964,-3.959
79.387061,0.863,-11.137,-3.477
79.3967,1.177,-9.646,-2.896
79.406339,1.451,-8.767,-2.462
79.415978,1.726,-8.451,-2.446
79.425617,2.04,-9.035,-2.748
79.435263,2.197,-10.328,-3.096
79.444909,2.354,-11.501,-3.223
79.454555,2.55,-12.217,-3.23
79.464201,2.628,-12.16,-3.1
79.473847,2.746,-11.485,-2.862
79.483493,2.824,-10.687,-2.641
79.493139,2.746,-10.037,-2.487
79.502785,2.628,-9.728,-2.432
79.512431,2.432,-9.574,-2.405
79.522077,2.157,-9.356,-2.287
79.531723,2.001,-8.594,-2.312
79.541369,1.726,-8.058,-2.417
79.551015,1.334,-7.483,-1.837
79.560661,1.138,-6.865,-1.728
79.570322,0.667,-6.767,-1.831
79.579983,0.314,-6.388,-1.724
79.589644,0.039,-6.015,-1.578
79.599305,-0.196,-5.661,-1.556
79.608966,-0.431,-5.474,-1.483
79.618627,-0.588,-5.488,-1.406
79.628288,-0.745,-5.772,-1.376
79.637949,-0.902,-6.261,-1.542
79.64761,-1.02,-6.531,-1.59
79.657271,-0.981,-6.924,-1.619
79.666932,-1.02,-7.238,-1.874
79.676593,-1.059,-7.572,-2.012
79.686254,-0.981,-7.947,-1.919
79.695915,-0.941,-8.39,-2.117
79.705614,-0.824,-8.662,-1.926
79.715313,-0.706,-8.803,-2.03
79.725012,-0.549,-8.662,-1.926
79.734711,-0.353,-8.49,-1.776
79.74441,0,-8.265,-1.696
79.754109,0.314,-8.381,-1.717
79.763808,0.471,-8.946,-1.896
79.773507,0.314,-9.719,-2.032
79.783206,-0.039,-10.671,-2.28
79.792905,-0.471,-11.526,-2.63
79.802604,-0.941,-12.446,-2.832
79.812303,-1.53,-13.082,-3.064
79.822002,-2.04,-13.025,-2.934
79.831721,-2.471,-12.503,-2.961
79.84144,-2.942,-11.878,-2.891
79.851159,-3.373,-11.689,-3.057
79.860878,-3.805,-12.035,-3.357
79.870597,-4.315,-13.441,-3.963
79.880316,-4.943,-14.887,-3.9
79.890035,-5.452,-14.682,-3.027
79.899754,-5.688,-13.805,-3.032
79.909473,-5.766,-12.728,-3.041
79.919192,-5.806,-11.921,-3.098
79.928911,-5.845,-11.632,-2.927
79.93863,-5.845,-11.23,-2.498
79.948349,-5.884,-10.192,-1.837
79.958068,-5.806,-8.896,-1.728
79.967813,-5.57,-8.358,-2.071
79.977558,-5.492,-8.949,-2.335
79.987303,-5.531,-9.849,-1.976
79.997048,-5.531,-10.335,-1.703
80.006793,-5.413,-10.078,-1.578
80.016538,-5.217,-9.324,-1.564
80.026283,-4.825,-8.744,-1.462
80.036028,-4.511,-8.576,-1.512
80.045773,-4.236,-8.685,-1.571
80.055518,-3.883,-8.64,-1.603
80.065263,-3.727,-8.292,-1.542
80.075008,-3.57,-7.903,-1.712
80.084753,-3.413,-7.356,-1.656
80.094498,-3.099,-6.665,-1.733
80.104233,-2.864,-5.854,-1.59
80.113968,-2.589,-5.233,-1.719
80.123703,-2.471,-4.836,-1.49
80.133438,-2.197,-4.822,-1.567
80.143173,-1.922,-4.861,-1.574
80.152908,-1.608,-5.029,-1.524
80.162643,-1.373,-5.254,-1.604
80.172378,-1.294,-5.517,-1.69
80.182113,-1.373,-5.911,-1.719
80.191848,-1.648,-6.215,-1.574
80.201583,-1.883,-6.495,-1.344
80.211318,-2.079,-6.806,-1.16
80.221053,-2.354,-7.233,-0.997
80.230788,-2.589,-7.59,-0.781
80.240521,-2.785,-7.71,-0.324
80.250254,-2.903,-7.821,-0.144
80.259987,-3.02,-8.101,0.085
80.26972,-3.177,-8.662,0.106
80.279453,-3.177,-9.321,0.229
80.289186,-3.099,-10.041,0.022
80.298919,-2.824,-10.757,0.015
80.308652,-2.471,-11.382,-0.055
80.318385,-1.922,-12,-0.164
80.328118,-1.608,-12.561,-0.144
80.337851,-1.687,-12.8,-0.146
80.347584,-1.883,-12.732,0.145
80.357317,-2.236,-12.623,0.204
80.36705,-2.903,-12.45,0.354
80.376783,-3.923,-12.414,0.599
80.386516,-4.825,-12.916,0.511
80.396249,-5.374,-13.529,0.602
80.405982,-5.884,-14.193,0.525
80.415715,-6.237,-14.997,0.343
80.425448,-6.315,-14.693,0.875
80.435181,-6.119,-13.207,1.256
80.444914,-5.649,-11.557,1.388
80.454647,-4.825,-10.507,1.533
80.46438,-3.766,-10.228,1.303
80.474113,-2.746,-10.309,1.09
80.483846,-1.922,-10.478,1.14
80.493579,-1.294,-10.737,0.576
80.503312,-0.667,-11.03,0.206
80.513067,-0.078,-11.421,0.615
80.522822,0.235,-11.443,0.292
80.532577,0.431,-10.909,0.426
80.542332,0.314,-10.196,0.672
80.552087,0.275,-9.485,0.479
80.561842,0.157,-9.073,0.631
80.571597,0.078,-9.094,0.069
80.581352,-0.039,-9.442,0.008
80.591107,-0.275,-9.639,-0.226
80.600862,-0.471,-9.464,-0.315
80.610617,-0.431,-9.11,-0.292
80.620372,-0.549,-8.714,-0.501
80.630127,-0.667,-8.18,-0.367
80.639873,-0.824,-7.753,-0.531
80.649619,-0.981,-7.297,-0.41
80.659365,-1.059,-7.122,-0.499
80.669111,-1.216,-6.949,-0.349
80.678857,-1.412,-6.538,-0.197
80.688603,-1.373,-6.415,-0.215
80.698349,-1.334,-6.678,-0.301
80.708095,-1.216,-6.847,-0.251
80.717841,-1.255,-6.756,-0.315
80.727587,-1.098,-6.865,-0.374
80.737333,-1.059,-7.142,-0.383
80.747079,-1.059,-7.426,-0.353
80.756825,-1.098,-7.569,-0.219
80.766571,-1.02,-7.71,-0.324
80.776297,-1.059,-7.706,-0.124
80.786023,-0.863,-7.662,0.083
80.795749,-0.667,-7.96,0.19
80.805475,-0.588,-8.58,0.319
80.815201,-0.471,-9.394,0.415
80.824927,-0.431,-10.137,0.563
80.834653,-0.275,-10.725,0.738
80.844379,-0.118,-11.175,0.579
80.854105,-0.039,-11.666,0.652
80.863831,-0.157,-12.168,0.563
80.873557,-0.353,-12.561,0.533
80.883283,-0.431,-12.925,0.788
80.893009,-0.628,-12.784,0.893
80.902735,-0.902,-12.196,0.717
80.912459,-1.294,-11.78,0.392
80.922183,-1.569,-11.95,0.004
80.931907,-1.961,-12.498,-0.053
80.941631,-2.471,-13.734,-0.271
80.951355,-2.903,-15.488,-0.261
80.961079,-3.609,-14.297,0.666
80.970803,-3.766,-12.945,0.904
80.980527,-3.648,-12.377,0.845
80.990251,-3.727,-11.689,1.006
80.999975,-3.923,-11.4,1.176
81.009699,-3.844,-11.055,1.476
81.019423,-3.687,-10.203,2.065
81.029147,-3.295,-9.339,2.137
81.038854,-2.942,-9.434,2.001
81.048561,-2.785,-10.657,1.706
81.058268,-2.942,-11.891,1.926
81.067975,-3.334,-12.029,2.26
81.077682,-3.57,-11.184,2.21
81.087389,-3.727,-10.287,2.09
81.097096,-3.805,-9.641,2.044
81.106803,-3.962,-9.139,2.133
81.11651,-4.04,-8.862,2.142
81.126217,-3.962,-8.887,2.058
81.135924,-3.844,-9.039,1.792
81.145631,-3.609,-9.139,1.456
81.155338,-3.334,-9.021,1.237
81.165045,-3.06,-8.51,1.049
81.174753,-2.746,-7.955,1.067
81.184461,-2.432,-7.439,1.078
81.194169,-2.157,-6.987,0.999
81.203877,-1.883,-6.774,0.917
81.213585,-1.648,-6.658,0.937
81.223293,-1.491,-6.612,0.905
81.233001,-1.373,-6.528,0.88
81.242709,-1.255,-6.476,0.81
81.252417,-1.02,-6.501,0.726
81.262125,-0.824,-6.578,0.712
81.271833,-0.706,-6.649,0.66
81.281541,-0.588,-6.61,0.667
81.291249,-0.51,-6.649,0.66
81.300938,-0.471,-6.79,0.555
81.310627,-0.275,-6.894,0.696
81.320316,-0.157,-7.09,0.901
81.330005,-0.078,-7.342,0.976
81.339694,-0.039,-7.537,1.18
81.349383,-0.078,-7.726,1.346
81.359072,-0.078,-8.055,1.408
81.368761,-0.196,-8.635,1.306
81.37845,-0.353,-9.35,1.299
81.388139,-0.549,-9.932,1.435
81.397828,-0.667,-10.307,1.528
81.407517,-0.745,-10.475,1.578
81.417206,-0.745,-10.598,1.597
81.426895,-0.785,-10.83,1.556
81.436589,-0.667,-11.152,1.579
81.446283,-0.785,-11.296,1.713
81.455977,-0.706,-11.252,1.919
81.465671,-0.628,-11.227,2.003
81.475365,-0.51,-11.536,1.949
81.485059,-0.431,-12.366,1.683
81.494753,-0.392,-13.972,1.081
81.504447,-0.549,-15.211,1.102
81.514141,-0.628,-14.154,1.886
81.523835,-0.235,-12.804,2.363
81.533529,0.471,-11.852,2.61
81.543223,0.902,-11.225,3.119
81.552917,0.981,-10.625,3.783
81.562588,0.902,-10.236,4.289
81.572259,0.902,-9.743,4.655
81.58193,0.902,-9.602,4.76
81.591601,0.824,-10.163,4.78
81.601272,0.588,-10.95,4.721
81.610943,0.314,-11.15,4.726
81.620614,0.275,-10.704,4.685
81.630285,0.314,-10.039,4.523
81.639956,0.275,-9.316,4.491
81.649627,0.157,-8.839,4.496
81.659298,-0.118,-8.814,4.58
81.668969,-0.353,-9.08,4.732
81.67864,-0.667,-9.177,4.835
81.688311,-0.863,-8.971,4.791
81.697985,-0.941,-8.666,4.646
81.707659,-1.059,-8.239,4.482
81.717333,-1.059,-7.946,4.175
81.727007,-1.059,-7.725,4.055
81.736681,-0.981,-7.634,3.991
81.746355,-0.941,-7.719,4.016
81.756029,-0.902,-7.725,4.055
81.765703,-0.902,-7.578,4.121
81.775377,-1.059,-7.203,4.028
81.785051,-1.098,-6.932,4.075
81.794725,-1.373,-6.751,3.948
81.804399,-1.53,-6.687,4.039
81.814073,-1.412,-6.932,4.075
81.823744,-1.177,-7.603,4.037
81.833415,-1.255,-8.178,4.135
81.843086,-1.451,-8.264,4.398
81.852757,-1.412,-7.987,4.407
81.862428,-1.098,-7.65,4.307
81.872099,-0.667,-7.412,4.309
81.88177,-0.392,-7.173,4.312
81.891441,-0.275,-7.096,4.325
81.901112,-0.235,-7.444,4.264
81.910783,-0.275,-8.107,4.187
81.920454,-0.314,-8.7,4.162
81.930125,-0.118,-8.964,4.076
81.939796,-0.039,-8.918,4.044
81.949467,-0.039,-8.596,4.021
81.959156,-0.039,-8.169,3.857
81.968845,0,-7.982,3.93
81.978534,0.118,-8.028,3.962
81.988223,0.353,-8.08,4.032
81.997912,0.549,-8.068,4.194
82.007601,0.706,-7.987,4.407
82.01729,0.667,-7.968,4.53
82.026979,0.353,-8.028,4.639
82.036668,0.118,-8.137,4.58
82.046357,0.039,-8.316,4.469
82.056046,-0.039,-8.587,4.421
82.065735,-0.118,-8.896,4.366
82.075424,-0.157,-9.152,4.241
82.085131,-0.157,-9.377,4.162
82.094838,-0.196,-9.325,4.092
82.104545,0,-9.384,4.201
82.114252,-0.078,-9.334,4.369
82.123959,-0.314,-9.214,4.589
82.133666,-0.471,-9.293,4.814
82.143373,-0.353,-9.352,4.923
82.15308,-0.275,-9.264,5.098
82.162787,-0.275,-9.316,5.169
82.172494,-0.549,-9.677,5.185
82.182201,-0.902,-10.011,5.046
82.191908,-1.098,-10.254,4.844
82.201615,-0.863,-10.55,4.712
82.211322,-0.549,-10.918,4.767
82.221029,-0.471,-11.047,4.823
82.230736,-0.706,-11.131,4.848
82.240443,-0.785,-11.02,4.669
82.25015,-0.549,-10.818,4.426
82.259857,-0.157,-10.604,4.344
82.269564,0.078,-10.477,4.526
82.279271,-0.078,-10.504,4.68
82.288978,-0.588,-10.6,4.544
82.298685,-0.941,-10.854,4.18
82.308392,-0.706,-11.161,3.887
82.318099,-0.275,-11.127,3.694
82.327806,0,-10.907,3.574
82.337513,-0.078,-10.707,3.569
82.34722,-0.314,-10.543,3.319
82.356908,-0.471,-10.432,3.14
82.366596,-0.196,-10.141,3.071
82.376284,0.196,-9.902,3.074
82.385972,0.314,-9.716,3.146
82.39566,0.196,-9.775,3.255
82.405348,-0.039,-9.923,3.189
82.415036,0,-10.046,3.208
82.424724,0.392,-9.941,3.067
82.434412,0.902,-9.941,3.067
82.4441,0.863,-9.866,3.319
82.453788,0.196,-9.964,3.421
82.463476,-0.588,-10.111,3.355
82.473164,-0.981,-10.382,3.308
82.482852,-0.588,-10.748,3.124
82.492545,-0.275,-10.845,3.226
82.502238,-0.275,-10.789,3.355
82.511931,-0.667,-10.743,3.324
82.521624,-1.02,-10.627,3.344
82.531317,-0.981,-10.473,3.371
82.54101,-0.863,-10.343,3.315
82.550703,-0.902,-10.182,3.303
82.560396,-1.294,-10.014,3.253
82.570089,-1.804,-9.891,3.235
82.579782,-2.157,-9.961,3.183
82.589475,-2.275,-10.077,3.162
82.599168,-2.04,-10.271,3.128
82.608861,-1.608,-10.2,3.18
82.618541,-1.334,-9.916,3.151
82.628221,-1.098,-9.593,3.128
82.637901,-1.02,-9.4,3.162
82.647581,-0.941,-9.291,3.221
82.657261,-0.628,-9.316,3.137
82.666941,-0.392,-9.471,3.11
82.676621,-0.471,-9.691,3.23
82.686301,-0.667,-9.575,3.251
82.695981,-0.785,-9.498,3.264
82.705661,-0.471,-9.466,3.31
82.715341,-0.078,-9.666,3.314
82.725021,0.039,-9.796,3.371
82.734701,-0.314,-9.809,3.449
82.744381,-0.824,-9.725,3.423
82.754069,-1.059,-9.666,3.314
82.763757,-1.02,-9.737,3.262
82.773445,-0.628,-9.957,3.383
82.783133,-0.471,-10.248,3.451
82.792821,-0.667,-10.5,3.526
82.802509,-1.059,-10.689,3.692
82.812197,-1.334,-10.677,3.853
82.821885,-1.412,-10.523,3.88
82.831573,-1.255,-10.4,3.862
82.841261,-1.098,-10.418,3.739
82.850949,-0.941,-10.359,3.63
82.860637,-0.941,-10.145,3.549
82.870325,-0.902,-9.88,3.396
82.879997,-0.824,-9.614,3.244
82.889669,-0.549,-9.452,3.233
82.899341,-0.353,-9.484,3.187
82.909013,-0.392,-9.684,3.192
82.918685,-0.51,-9.814,3.249
82.928357,-0.628,-9.827,3.326
