Time,AccelerometerX,AccelerometerY,AccelerometerZ
108.540482,-2.432,-12.225,2.465
108.550172,-2.511,-13.529,1.956
108.559862,-2.471,-14.69,1.99
108.569552,-2.55,-13.375,2.66
108.579242,-2.785,-11.379,3.092
108.588932,-2.707,-10.002,2.737
108.598622,-2.393,-10.359,2.276
108.608312,-2.55,-10.705,2.653
108.61803,-2.785,-10.366,2.992
108.627748,-2.707,-10.527,2.326
108.637466,-2.628,-10.982,1.967
108.647184,-2.981,-11.243,2.319
108.656902,-3.177,-11,2.522
108.66662,-3.256,-10.448,2.778
108.676338,-3.295,-10.075,2.924
108.686056,-3.334,-9.948,3.105
108.695774,-3.295,-9.982,3.299
108.705492,-3.138,-10.266,3.328
108.71521,-2.903,-10.498,3.287
108.724928,-2.628,-10.477,3.171
108.734654,-2.354,-10.257,3.051
108.74438,-2.079,-9.939,2.828
108.754106,-1.765,-9.55,2.658
108.763832,-1.569,-9.137,2.571
108.773558,-1.412,-8.6,2.467
108.783284,-1.216,-8.11,2.394
108.79301,-1.138,-7.664,2.353
108.802736,-1.098,-7.328,2.253
108.812462,-1.059,-7.069,2.139
108.822188,-1.177,-6.926,2.005
108.831914,-1.216,-6.867,1.896
108.84164,-1.177,-6.885,1.773
108.851366,-1.177,-6.935,1.605
108.861092,-1.098,-6.96,1.521
108.870812,-1.059,-6.953,1.483
108.880532,-1.059,-6.837,1.503
108.890252,-1.138,-6.735,1.601
108.899972,-1.334,-6.671,1.692
108.909692,-1.373,-6.653,1.814
108.919412,-1.491,-6.905,1.889
108.929132,-1.569,-7.512,1.942
108.938852,-1.726,-8.332,2.076
108.948572,-1.883,-9.241,2.035
108.958292,-2.04,-10.08,2.047
108.968012,-2.079,-10.757,2.047
108.977732,-2.04,-11.202,2.088
108.987452,-1.922,-11.286,2.113
108.997172,-1.765,-11.286,2.113
109.006892,-1.648,-11.177,2.172
109.016609,-1.53,-11.107,2.224
109.026326,-1.412,-11.068,2.231
109.036043,-1.334,-11.202,2.088
109.04576,-1.216,-11.666,2.006
109.055477,-1.138,-12.52,1.656
109.065194,-0.941,-13.87,1.179
109.074911,-0.824,-13.631,1.858
109.084628,-0.706,-12.132,2.163
109.094345,-0.392,-11.093,1.469
109.104062,-0.078,-11.077,1.154
109.113779,-0.196,-10.502,1.733
109.123496,-0.118,-9.55,1.981
109.133213,0.078,-9.057,1.669
109.142949,0.118,-9.732,1.431
109.152685,0,-10.63,1.551
109.162421,-0.157,-11.052,1.915
109.172157,-0.157,-10.7,2.176
109.181893,-0.078,-10.203,2.065
109.191629,-0.118,-10.091,1.885
109.201365,-0.118,-10.253,1.897
109.211101,-0.157,-10.434,2.024
109.220837,-0.196,-10.203,2.065
109.230573,-0.353,-9.707,2.192
109.240309,-0.51,-9.212,2.319
109.250045,-0.628,-8.723,2.485
109.259781,-0.863,-8.425,2.378
109.269514,-1.059,-8.335,2.314
109.279247,-1.177,-8.276,2.205
109.28898,-1.138,-8.16,2.226
109.298713,-1.216,-8.069,2.162
109.308446,-1.255,-8.023,2.13
109.318179,-1.294,-8.171,2.064
109.327912,-1.373,-8.41,2.062
109.337645,-1.451,-8.571,2.074
109.347378,-1.569,-8.553,2.196
109.357111,-1.569,-8.335,2.314
109.366844,-1.569,-8.187,2.38
109.376577,-1.412,-7.951,2.621
109.38631,-1.373,-7.939,2.782
109.396043,-1.373,-8.244,2.928
109.405763,-1.53,-8.657,3.014
109.415483,-1.53,-9.078,3.139
109.425203,-1.53,-9.264,3.067
109.434923,-1.491,-9.393,3.123
109.444643,-1.451,-9.618,3.044
109.454363,-1.373,-9.78,3.055
109.464083,-1.334,-9.677,3.153
109.473803,-1.294,-9.555,3.135
109.483523,-1.294,-9.593,3.128
109.493243,-1.294,-9.709,3.108
109.502963,-1.255,-9.825,3.087
109.512683,-1.294,-9.889,2.996
109.522403,-1.412,-10.068,2.885
109.532123,-1.53,-10.427,2.662
109.541816,-1.726,-10.789,2.678
109.551509,-1.844,-11.109,2.462
109.561202,-1.922,-11.866,2.01
109.570895,-2.079,-12.15,2.04
109.580588,-2.314,-11.709,2.476
109.590281,-2.432,-11.118,2.74
109.599974,-2.471,-10.527,3.003
109.609667,-2.589,-9.923,3.189
109.61936,-2.589,-9.312,3.337
109.629053,-2.55,-8.828,3.303
109.638746,-2.393,-8.853,3.219
109.648439,-2.197,-9.464,3.071
109.658132,-2.118,-10.359,2.953
109.667825,-2.118,-11.479,2.756
109.677525,-2.118,-12.304,2.69
109.687225,-2.001,-12.761,2.57
109.696925,-1.922,-12.709,2.499
109.706625,-1.922,-12.257,2.419
109.716325,-1.922,-11.689,2.36
109.726025,-1.765,-11.191,2.249
109.735725,-1.608,-10.809,2.117
109.745425,-1.491,-10.564,2.081
109.755125,-1.373,-10.35,1.999
109.764825,-1.216,-10.15,1.994
109.774525,-0.981,-9.834,2.01
109.784225,-0.785,-9.389,1.969
109.793925,-0.549,-8.937,1.89
109.80362,-0.51,-8.478,1.771
109.813315,-0.471,-8.064,1.685
109.82301,-0.588,-7.664,1.676
109.832705,-0.667,-7.296,1.621
109.8424,-0.667,-6.974,1.598
109.852095,-0.628,-6.715,1.485
109.86179,-0.588,-6.501,1.403
109.871485,-0.549,-6.403,1.301
109.88118,-0.471,-6.351,1.23
109.890875,-0.51,-6.344,1.192
109.90057,-0.588,-6.331,1.114
109.910265,-0.706,-6.201,1.057
109.91996,-0.745,-6.097,0.917
109.929655,-0.745,-6.153,0.787
109.939365,-0.785,-6.34,0.714
109.949075,-0.824,-6.715,0.808
109.958785,-0.706,-7.083,0.862
109.968495,-0.628,-7.374,0.93
109.978205,-0.667,-7.458,0.955
109.987915,-0.785,-7.58,0.974
109.997625,-0.902,-7.826,1.01
110.007335,-1.059,-8.121,0.878
110.017045,-1.177,-8.635,0.628
110.026755,-1.373,-9.337,0.544
110.036465,-1.608,-9.86,0.572
110.046175,-1.726,-10.105,0.608
110.055885,-1.726,-10.073,0.654
110.065585,-1.765,-10.021,0.583
110.075285,-1.804,-10,0.467
110.084985,-1.804,-10.148,0.401
110.094685,-1.844,-10.282,0.258
110.104385,-1.883,-10.346,0.167
110.114085,-1.765,-10.416,0.115
110.123785,-1.608,-10.55,-0.028
110.133485,-1.53,-10.491,-0.137
110.143185,-1.373,-10.355,-0.233
110.152885,-1.216,-10.205,-0.405
110.162585,-1.059,-10.178,-0.56
110.172285,-0.941,-10.01,-0.61
110.181985,-0.785,-10.169,-0.837
110.191685,-0.745,-10.426,-0.962
110.201394,-0.706,-10.773,-1.023
110.211103,-0.667,-11.148,-0.93
110.220812,-0.706,-11.537,-0.76
110.230521,-0.588,-11.689,-0.348
110.24023,-0.431,-11.557,0.033
110.249939,-0.392,-11.175,0.579
110.259648,-0.353,-11.105,0.631
110.269357,-0.353,-12.189,0.002
110.279066,-0.078,-14.354,-0.818
110.288775,-0.314,-14.966,-0.289
110.298484,-0.196,-13.918,0.095
110.308193,0.039,-12.984,0.22
110.317902,0.235,-12.193,0.479
110.327593,0.431,-12.055,0.822
110.337284,0.667,-12.402,0.761
110.346975,0.706,-12.757,0.738
110.356666,0.824,-12.923,0.549
110.366357,0.902,-12.961,0.543
110.376048,0.981,-13.154,0.509
110.385739,0.941,-13.218,0.418
110.39543,0.745,-13.109,0.477
110.405121,0.588,-12.73,0.583
110.414812,0.353,-12.143,0.647
110.424503,0.235,-11.602,0.742
110.434194,0.039,-10.939,0.82
110.443885,-0.118,-10.198,0.91
110.453576,-0.157,-9.514,0.872
110.463273,-0.235,-8.96,0.89
110.47297,-0.196,-8.469,0.817
110.482667,-0.196,-8.094,0.724
110.492364,-0.118,-7.849,0.687
110.502061,0,-7.487,0.671
110.511758,0.196,-7.042,0.63
110.521455,0.196,-6.692,0.453
110.531152,0.235,-6.465,0.294
110.540849,0.157,-6.367,0.192
110.550546,0.118,-6.392,0.108
110.560243,0.078,-6.392,0.108
110.56994,0.039,-6.276,0.128
110.579637,0,-6.044,0.169
110.589319,-0.078,-5.69,0.192
110.599001,-0.078,-5.413,0.201
110.608683,-0.118,-5.22,0.235
110.618365,-0.118,-5.135,0.21
110.628047,0.039,-5.367,0.169
110.637729,0.157,-5.851,0.203
110.647411,0.235,-6.251,0.212
110.657093,0.353,-6.574,0.235
110.666775,0.314,-6.722,0.169
110.676457,0.118,-7.01,-0.001
110.686139,-0.039,-7.485,-0.244
110.695821,-0.118,-8.187,-0.328
110.705503,-0.196,-8.91,-0.296
110.715185,-0.314,-9.467,-0.076
110.724851,-0.392,-9.592,0.181
110.734517,-0.471,-9.401,0.454
110.744183,-0.471,-9.267,0.597
110.753849,-0.51,-9.36,0.899
110.763515,-0.588,-9.907,0.842
110.773181,-0.745,-10.873,0.672
110.782847,-0.902,-12.116,0.493
110.792513,-1.098,-13.207,0.579
110.802179,-1.334,-13.704,0.69
110.811845,-1.491,-14.034,0.752
110.821511,-1.648,-13.709,1.168
110.831177,-1.883,-12.934,1.742
110.840843,-2.001,-12.836,1.64
110.850509,-1.804,-14.395,0.768
110.860191,-1.687,-16.868,0.332
110.869873,-2.04,-15.627,1.427
110.879555,-2.157,-13.806,1.947
110.889237,-1.765,-12.668,1.59
110.898919,-1.687,-12.77,1.492
110.908601,-1.687,-13.913,1.649
110.918283,-1.648,-14.765,1.738
110.927965,-1.608,-15.004,1.736
110.937647,-1.608,-14.984,1.62
110.947329,-1.53,-14.822,1.609
110.957011,-1.53,-14.454,1.554
110.966693,-1.451,-13.759,1.677
110.976375,-1.373,-12.923,1.904
110.986059,-1.216,-11.943,1.997
110.995743,-1.216,-11.08,2.069
111.005427,-1.294,-10.371,2.115
111.015111,-1.216,-9.759,2.262
111.024795,-1.177,-9.262,2.151
111.034479,-1.098,-8.912,1.974
111.044163,-1.02,-8.562,1.796
111.053847,-0.824,-8.205,1.58
111.063531,-0.706,-7.848,1.364
111.073215,-0.628,-7.383,1.208
111.082899,-0.549,-6.917,1.051
111.092583,-0.549,-6.381,0.946
111.102267,-0.353,-5.844,0.842
111.111951,-0.275,-5.322,0.814
111.121628,-0.314,-4.826,0.941
111.131305,-0.314,-4.504,0.919
111.140982,-0.235,-4.381,0.9
111.150659,-0.275,-4.529,0.835
111.160336,-0.275,-4.824,0.703
111.170013,-0.314,-5.158,0.564
111.17969,-0.314,-5.569,0.412
111.189367,-0.353,-6.11,0.317
111.199044,-0.392,-6.612,0.228
111.208721,-0.471,-7.065,0.308
111.218398,-0.51,-7.285,0.428
111.228075,-0.588,-7.292,0.467
111.237752,-0.549,-7.446,0.44
111.247429,-0.628,-7.685,0.437
111.257089,-0.706,-8.06,0.531
111.266749,-0.824,-8.305,0.567
111.276409,-0.902,-8.46,0.54
111.286069,-0.981,-8.653,0.506
111.295729,-0.902,-8.853,0.51
111.305389,-0.785,-9.348,0.383
111.315049,-0.588,-10.228,-0.051
111.324709,-0.314,-11.534,-0.321
111.334369,-0.157,-12.882,-0.36
111.344029,-0.078,-13.734,-0.271
111.353689,-0.118,-13.786,-0.2
111.363349,-0.157,-13.58,-0.244
111.373009,-0.118,-13.47,-0.184
111.382669,-0.078,-13.4,-0.132
111.392351,-0.078,-13.511,0.047
111.402033,0,-13.873,0.063
111.411715,0.078,-14.788,0.061
111.421397,0.196,-15.161,0.593
111.431079,0.196,-14.829,0.97
111.440761,0.431,-14.654,0.881
111.450443,0.628,-14.795,0.777
111.460125,0.667,-15.368,0.636
111.469807,0.628,-15.656,0.466
111.479489,0.588,-15.597,0.357
111.489171,0.51,-15.204,0.386
111.498853,0.471,-14.67,0.52
111.508535,0.353,-13.904,0.695
111.518234,0.275,-12.952,0.943
111.527933,0.157,-12,1.19
111.537632,0.078,-11.368,1.222
111.547331,0.039,-10.993,1.129
111.55703,0,-10.653,1.229
111.566729,0,-10.137,1.24
111.576428,0.039,-9.646,1.167
111.586127,0.118,-9.187,1.049
111.595826,0.118,-8.805,0.917
111.605525,0.157,-8.392,0.831
111.615224,0.157,-8.03,0.815
111.624923,0.196,-7.701,0.753
111.634622,0.196,-7.262,0.751
111.644321,0.235,-6.881,0.619
111.654015,0.314,-6.64,0.383
111.663709,0.353,-6.535,0.242
111.673403,0.314,-6.606,0.19
111.683097,0.314,-6.694,0.015
111.692791,0.275,-6.617,0.028
111.702485,0.275,-6.34,0.037
111.712179,0.275,-6.017,0.014
111.721873,0.314,-5.779,0.017
111.731567,0.392,-5.772,-0.022
111.741261,0.471,-5.733,-0.015
111.750955,0.549,-5.624,0.044
111.760649,0.588,-5.463,0.033
111.770343,0.706,-5.256,-0.011
111.780037,0.745,-4.985,0.037
111.789715,0.785,-5.063,0.023
111.799393,0.706,-5.404,-0.077
111.809071,0.588,-5.965,-0.056
111.818749,0.51,-6.526,-0.035
111.828427,0.392,-7.081,-0.054
111.838105,0.275,-7.371,0.015
111.847783,0.196,-7.474,-0.083
111.857461,0.039,-7.621,-0.149
111.867139,-0.157,-7.849,0.01
111.876817,-0.431,-8.217,0.065
111.886495,-0.824,-8.876,0.188
111.896173,-1.098,-10.144,-0.076
111.905851,-1.255,-11.621,-0.057
111.915529,-1.491,-12.957,0.065
111.925195,-1.726,-13.957,0.088
111.934861,-2.04,-14.088,0.384
111.944527,-2.314,-13.536,0.64
111.954193,-2.511,-13.393,0.506
111.963859,-2.55,-13.734,0.406
111.973525,-2.432,-15.063,-0.187
111.983191,-2.236,-16.82,-0.616
111.992857,-2.55,-16.015,0.243
112.002523,-2.628,-14.695,0.436
112.012189,-2.55,-13.87,0.502
112.021855,-2.589,-13.936,0.65
112.031521,-2.589,-14.654,0.881
112.041187,-2.707,-15.068,0.968
112.050853,-2.824,-15.236,1.018
112.060532,-2.746,-15.3,0.927
112.070211,-2.628,-15.415,0.907
112.07989,-2.55,-15.363,0.836
112.089569,-2.471,-14.931,0.872
112.099248,-2.275,-14.243,1.034
112.108927,-2.118,-13.323,1.236
112.118606,-1.883,-12.357,1.406
112.128285,-1.648,-11.409,1.454
112.137964,-1.412,-10.532,1.449
112.147643,-1.255,-9.823,1.494
112.157322,-1.138,-9.203,1.365
112.167001,-1.02,-8.757,1.324
112.17668,-0.902,-8.267,1.251
112.18636,-0.902,-7.794,1.055
112.19604,-0.824,-7.419,0.962
112.20572,-0.785,-7.044,0.869
112.2154,-0.745,-6.715,0.808
112.22508,-0.628,-6.308,0.76
112.23476,-0.549,-5.926,0.628
112.24444,-0.431,-5.558,0.573
112.25412,-0.471,-5.281,0.582
112.2638,-0.51,-5.081,0.578
112.27348,-0.588,-5.081,0.578
112.28316,-0.745,-5.158,0.564
112.29284,-0.745,-5.376,0.446
112.30252,-0.745,-5.429,0.517
112.3122,-0.785,-5.404,0.601
112.321908,-0.863,-5.319,0.576
112.331616,-0.863,-5.172,0.642
112.341324,-0.981,-5.204,0.596
112.351032,-1.138,-5.46,0.471
112.36074,-1.177,-5.974,0.221
112.370448,-1.216,-6.687,-0.024
112.380156,-1.216,-7.587,-0.342
112.389864,-1.216,-8.412,-0.408
112.399572,-1.138,-8.801,-0.237
112.40928,-0.981,-8.569,-0.196
112.418988,-0.863,-8.176,-0.167
112.428696,-0.628,-8.38,-0.362
112.438404,-0.471,-8.955,-0.265
112.448112,-0.275,-9.992,-0.487
112.457824,0,-11.55,-0.682
112.467536,0.275,-13.118,-0.6
112.477248,0.314,-14.114,-0.378
112.48696,0.392,-14.2,-0.114
112.496672,0.275,-13.852,-0.053
112.506384,0.118,-14.284,-0.089
112.516096,0.157,-15.302,-0.189
112.525808,0,-15.849,0.432
112.53552,0,-14.863,1.163
112.545232,0.157,-13.777,1.554
112.554944,0.471,-13.588,1.388
112.564656,0.706,-14.536,1.34
112.574368,0.785,-15.599,1.272
112.58408,0.824,-16.115,1.261
112.593816,0.863,-16.197,1.048
112.603552,0.785,-16.124,0.861
112.613288,0.588,-15.815,0.916
112.623024,0.275,-15.275,1.011
112.63276,0.078,-14.488,1.07
112.642496,-0.196,-13.522,1.24
112.652232,-0.353,-12.536,1.295
112.661968,-0.471,-11.473,1.363
112.671704,-0.549,-10.403,1.392
112.68144,-0.588,-9.441,1.362
112.691176,-0.549,-8.635,1.306
112.700912,-0.51,-8.098,1.201
112.710648,-0.471,-7.749,1.024
112.720389,-0.471,-7.489,0.91
112.73013,-0.353,-7.199,0.842
112.739871,-0.235,-6.908,0.774
112.749612,-0.118,-6.597,0.589
112.759353,-0.039,-6.362,0.392
112.769094,0,-6.065,0.285
112.778835,0,-5.742,0.262
112.788576,0.039,-5.329,0.176
112.798317,0.078,-4.922,0.128
112.808058,0.039,-4.676,0.092
112.817799,0,-4.476,0.087
112.82754,0.039,-4.501,0.003
112.837281,0.118,-4.642,-0.102
112.847022,0.157,-4.938,-0.233
112.856744,0.235,-5.317,-0.34
112.866466,0.314,-5.64,-0.317
112.876188,0.471,-5.801,-0.306
112.88591,0.628,-5.833,-0.351
112.895632,0.588,-5.949,-0.372
112.905354,0.51,-6.106,-0.16
112.915076,0.471,-6.115,0.117
112.924798,0.314,-6.188,0.303
112.93452,0.118,-6.376,0.469
112.944242,0,-7.028,0.553
112.953964,-0.157,-8.164,0.671
112.963686,-0.353,-9.755,0.431
112.973408,-0.628,-11.914,0.249
112.98313,-1.098,-13.932,0.172
112.992865,-1.648,-15.525,0.17
113.0026,-2.236,-15.665,0.743
113.012335,-2.432,-14.831,1.209
113.02207,-2.55,-14.481,1.031
113.031805,-2.589,-15.943,0.057
113.04154,-2.511,-17.992,-0.066
113.051275,-2.942,-16.302,1.188
113.06101,-3.256,-14.281,1.704
113.070745,-3.138,-13.445,1.254
113.08048,-3.217,-14.213,1.318
113.090215,-3.373,-15.293,1.565
113.09995,-3.452,-15.668,1.659
113.109685,-3.373,-15.577,1.595
113.119425,-3.217,-15.352,1.675
113.129165,-3.099,-15.138,1.593
113.138905,-2.981,-14.84,1.486
113.148645,-2.864,-14.286,1.504
113.158385,-2.746,-13.591,1.627
113.168125,-2.55,-12.688,1.706
113.177865,-2.393,-11.625,1.774
113.187605,-2.157,-10.58,1.719
113.197345,-1.922,-9.612,1.651
113.207085,-1.726,-8.773,1.64
113.216825,-1.569,-8.16,1.549
113.226565,-1.412,-7.81,1.371
113.236305,-1.334,-7.667,1.237
113.246045,-1.255,-7.569,1.135
113.25577,-1.216,-7.324,1.099
113.265495,-1.138,-6.955,1.044
113.27522,-0.981,-6.581,0.951
113.284945,-0.824,-6.199,0.819
113.29467,-0.745,-5.863,0.719
113.304395,-0.706,-5.669,0.753
113.31412,-0.785,-5.483,0.826
113.323845,-0.902,-5.335,0.891
113.33357,-0.941,-5.174,0.88
113.343295,-0.902,-5.122,0.81
113.35302,-0.902,-5.249,0.628
113.362745,-0.824,-5.565,0.612
113.37247,-0.824,-5.733,0.662
113.382195,-0.824,-5.926,0.628
113.391899,-0.824,-6.113,0.555
113.401603,-0.902,-6.537,0.48
113.411307,-0.981,-6.91,0.335
113.421011,-1.059,-7.29,0.228
113.430715,-1.177,-7.535,0.265
113.440419,-1.294,-7.594,0.374
113.450123,-1.255,-7.601,0.412
113.459827,-1.177,-7.73,0.469
113.469531,-1.098,-8.13,0.478
113.479235,-0.981,-8.923,0.458
113.488939,-0.902,-10.096,0.331
113.498643,-0.785,-11.668,0.213
113.508347,-0.706,-13.05,0.368
113.518051,-0.588,-14.043,0.352
113.527764,-0.392,-14.763,0.145
113.537477,-0.196,-15.125,0.161
113.54719,0.039,-14.979,0.466
113.556903,0,-14.561,0.579
113.566616,-0.078,-14.486,0.831
113.576329,-0.157,-14.554,1.218
113.586042,-0.118,-14.25,1.749
113.595755,-0.118,-14.065,2.061
113.605468,-0.118,-14.234,2.111
113.615181,-0.039,-14.615,2.243
113.624894,0.196,-14.988,2.097
113.634607,0.471,-15.308,1.881
113.64432,0.667,-15.429,1.661
113.654028,0.706,-15.293,1.565
113.663736,0.706,-14.84,1.486
113.673444,0.745,-14.181,1.363
113.683152,0.588,-13.354,1.19
113.69286,0.392,-12.504,1.34
113.702568,0.235,-11.525,1.433
113.712276,0.078,-10.553,1.565
113.721984,0.078,-10.553,1.565
113.731692,0,-9.662,1.483
113.7414,-0.078,-9.048,1.392
113.751108,-0.118,-8.564,1.358
113.760816,-0.157,-8.196,1.303
113.770524,-0.196,-7.86,1.203
113.780232,-0.196,-7.717,1.069
113.789883,-0.157,-7.644,0.883
113.799534,-0.235,-7.469,0.794
113.809185,-0.235,-7.192,0.803
113.818836,-0.235,-6.887,0.658
113.828487,-0.275,-6.59,0.551
113.838138,-0.275,-6.447,0.417
113.847789,-0.314,-6.408,0.424
113.85744,-0.275,-6.183,0.503
113.867091,-0.275,-5.803,0.61
113.876742,-0.275,-5.372,0.646
113.886393,-0.235,-5.017,0.669
113.896044,-0.118,-4.747,0.716
113.905695,-0.078,-4.74,0.678
113.915346,0.039,-5.151,0.526
113.924997,0.118,-5.667,0.514
113.934591,0.196,-6.003,0.614
113.944185,0.118,-6.069,0.762
113.953779,0.118,-5.792,0.771
113.963373,0.078,-5.61,0.644
113.972967,0.118,-5.642,0.598
113.982561,0.118,-5.849,0.642
113.992155,0.157,-6.062,0.723
114.001749,0.157,-6.315,0.798
114.011343,0,-6.926,0.651
114.020937,-0.235,-7.958,0.628
114.030531,-0.549,-9.387,0.376
114.040125,-0.785,-11.537,-0.082
114.049719,-1.059,-13.689,-0.303
114.059313,-1.569,-14.897,0.002
114.068884,-2.04,-14.477,0.554
114.078455,-2.432,-13.675,0.974
114.088026,-2.785,-12.975,1.297
114.097597,-3.06,-13.448,0.815
114.107168,-2.628,-16.381,-0.618
114.116739,-2.55,-17.988,0.134
114.12631,-2.864,-16.088,1.107
114.135881,-2.707,-14.381,1.368
114.145452,-2.354,-13.875,0.979
114.155023,-2.236,-15.072,0.768
114.164594,-2.314,-16.227,0.763
114.174165,-2.432,-16.324,0.866
114.183736,-2.471,-16.143,0.738
114.193283,-2.511,-15.813,0.677
114.20283,-2.471,-15.493,0.893
114.212377,-2.471,-14.85,1.086
114.221924,-2.471,-14.038,1.229
114.231471,-2.354,-13.266,1.365
114.241018,-2.236,-12.37,1.483
114.250565,-2.079,-11.384,1.538
114.260112,-1.804,-10.423,1.508
114.269659,-1.569,-9.494,1.433
114.279206,-1.334,-8.719,1.331
114.288753,-1.098,-8.26,1.212
114.2983,-0.941,-8.014,1.176
114.307847,-0.863,-7.814,1.171
114.317394,-0.785,-7.53,1.142
114.326923,-0.785,-7.162,1.087
114.336452,-0.706,-6.678,1.053
114.345981,-0.588,-6.226,0.973
114.35551,-0.588,-5.967,0.86
114.365039,-0.667,-5.69,0.869
114.374568,-0.785,-5.483,0.826
114.384097,-0.785,-5.354,0.769
114.393626,-0.863,-5.269,0.744
114.403155,-0.941,-5.154,0.764
114.412684,-1.02,-5.063,0.701
114.422213,-1.059,-5.151,0.526
114.431742,-1.098,-5.324,0.376
114.441271,-1.098,-5.549,0.296
114.4508,-1.138,-5.729,0.185
114.46035,-1.138,-5.726,-0.054
114.4699,-1.177,-5.797,-0.106
114.47945,-1.138,-5.976,-0.217
114.489,-1.138,-6.356,-0.324
114.49855,-1.138,-6.647,-0.256
114.5081,-1.02,-6.744,-0.154
114.51765,-0.902,-6.578,0.035
114.5272,-0.824,-6.733,0.008
114.53675,-0.785,-7.344,-0.14
114.5463,-0.628,-8.708,-0.54
114.55585,-0.392,-10.716,-0.894
114.5654,-0.275,-12.671,-0.88
114.57495,0,-14.109,-0.855
114.584515,0.275,-14.954,-0.805
114.59408,0.314,-14.695,-0.241
114.603645,0.275,-13.879,0.102
114.61321,0.353,-13.961,-0.112
114.622775,0.431,-15.806,-0.716
114.63234,0.118,-17.136,0.046
114.641905,0,-15.784,0.961
114.65147,0.275,-14.379,1.129
114.661035,0.431,-13.675,0.974
114.6706,0.392,-14.57,0.856
114.680165,0.392,-16.104,0.745
114.68973,0.471,-16.995,0.827
114.699295,0.667,-16.949,0.795
114.70886,0.785,-16.381,0.736
114.718439,0.863,-15.756,0.807
114.728018,0.941,-14.952,0.988
114.737597,0.824,-14.154,1.209
114.747176,0.785,-13.445,1.254
114.756755,0.628,-12.711,1.383
114.766334,0.392,-11.873,1.372
114.775913,0.275,-11.08,1.392
114.785492,0.157,-10.287,1.413
114.795071,0.078,-9.55,1.303
114.80465,0.039,-8.828,1.271
114.814229,-0.039,-8.292,1.167
114.823808,-0.078,-7.878,1.08
114.833387,-0.118,-7.549,1.019
114.842966,-0.078,-7.296,0.944
114.85259,-0.118,-7.044,0.869
114.862214,-0.118,-6.746,0.762
114.871838,-0.078,-6.494,0.687
114.881462,-0.039,-6.337,0.476
114.891086,0,-6.29,0.205
114.90071,0.039,-6.238,0.135
114.910334,0.039,-5.96,0.144
114.919958,0.078,-5.554,0.096
114.929582,0.196,-5.031,0.069
114.939206,0.314,-4.599,0.105
114.94883,0.471,-4.445,0.132
114.958454,0.471,-4.49,0.164
114.968078,0.51,-4.581,0.228
114.977723,0.549,-4.767,0.155
114.987368,0.51,-4.96,0.121
114.997013,0.471,-4.992,0.076
115.006658,0.51,-4.954,0.082
115.016303,0.51,-4.831,0.064
115.025948,0.628,-4.824,0.026
115.035593,0.51,-4.983,-0.202
115.045238,0.353,-5.363,-0.308
115.054883,0.275,-6.085,-0.276
115.064528,0.196,-6.917,-0.304
115.074173,0.157,-8.185,-0.567
115.083818,0,-10.142,-0.992
115.093463,-0.196,-12.609,-1.228
115.103108,-0.785,-13.957,-0.589
115.112758,-1.53,-13.723,-0.109
115.122408,-2.079,-12.989,0.02
115.132058,-2.55,-12.541,0.418
115.141708,-3.02,-12.341,1.09
115.151358,-3.413,-13.427,0.699
115.161008,-3.373,-16.677,-0.75
115.170658,-3.53,-18.569,0.271
115.180308,-4.08,-17.135,1.4
